question_id,consensus_status,consensus_option,llm_correct,n_votes,designer_difficulty_str,datamap_region
high12824.txt_q3,consensus,C,1,3,HIGH,ambiguous
high1283.txt_q0,consensus,C,1,3,HIGH,easy
high1283.txt_q1,consensus,D,1,3,HIGH,ambiguous
high1283.txt_q2,consensus,B,1,3,HIGH,ambiguous
high1283.txt_q3,consensus,C,1,3,HIGH,middle
high12832.txt_q0,consensus,C,1,3,HIGH,easy
high12832.txt_q1,consensus,A,1,3,HIGH,hard
high12832.txt_q2,consensus,B,1,3,HIGH,ambiguous
high12897.txt_q0,consensus,B,1,3,HIGH,ambiguous
high12897.txt_q1,consensus,D,1,3,HIGH,ambiguous
high12897.txt_q2,consensus,C,1,3,HIGH,ambiguous
high12906.txt_q0,consensus,B,1,3,HIGH,easy
high12906.txt_q1,consensus,C,1,3,HIGH,easy
high12941.txt_q0,consensus,B,1,3,HIGH,ambiguous
high12941.txt_q1,consensus,A,1,3,HIGH,ambiguous
high12941.txt_q2,consensus,B,1,3,HIGH,middle
high12941.txt_q3,consensus,C,1,3,HIGH,easy
high1296.txt_q0,consensus,B,1,3,HIGH,hard
high1296.txt_q1,consensus,C,1,3,HIGH,middle
high12998.txt_q0,consensus,B,1,3,HIGH,ambiguous
high12998.txt_q1,consensus,D,1,3,HIGH,ambiguous
high13043.txt_q0,consensus,C,1,3,HIGH,easy
high13043.txt_q1,consensus,C,1,3,HIGH,hard
high13043.txt_q2,consensus,D,1,3,HIGH,ambiguous
high13043.txt_q3,consensus,B,1,3,HIGH,middle
high13095.txt_q0,consensus,C,1,3,HIGH,middle
high13095.txt_q1,consensus,D,1,3,HIGH,easy
high13095.txt_q2,consensus,B,1,3,HIGH,hard
high1310.txt_q0,consensus,D,1,3,HIGH,middle
high1310.txt_q1,consensus,D,1,3,HIGH,middle
high1310.txt_q2,consensus,C,1,3,HIGH,hard
high13140.txt_q0,consensus,D,1,3,HIGH,ambiguous
high13140.txt_q1,consensus,C,1,3,HIGH,ambiguous
high13140.txt_q2,consensus,D,1,3,HIGH,middle
high13140.txt_q3,consensus,C,1,3,HIGH,hard
high13143.txt_q0,consensus,D,1,3,HIGH,easy
high13143.txt_q1,consensus,A,1,3,HIGH,middle
high13143.txt_q2,consensus,B,1,3,HIGH,easy
high13165.txt_q0,consensus,D,1,3,HIGH,ambiguous
high13165.txt_q1,consensus,D,0,3,HIGH,hard
high13165.txt_q2,consensus,A,1,3,HIGH,middle
high13165.txt_q3,consensus,A,1,3,HIGH,ambiguous
high13171.txt_q0,consensus,D,1,3,HIGH,easy
high13171.txt_q1,consensus,A,1,3,HIGH,ambiguous
high13171.txt_q2,consensus,C,1,3,HIGH,ambiguous
high13171.txt_q3,consensus,B,1,3,HIGH,easy
high13199.txt_q0,consensus,D,1,3,HIGH,ambiguous
high13199.txt_q1,consensus,C,1,3,HIGH,hard
high13199.txt_q2,consensus,D,1,3,HIGH,middle
high13199.txt_q3,consensus,A,1,3,HIGH,hard
high13208.txt_q0,consensus,D,1,3,HIGH,middle
high13208.txt_q1,consensus,A,1,3,HIGH,ambiguous
high13208.txt_q2,consensus,D,1,3,HIGH,hard
high13220.txt_q0,consensus,B,1,3,HIGH,hard
high13220.txt_q1,consensus,B,1,3,HIGH,ambiguous
high13238.txt_q0,consensus,B,1,3,HIGH,ambiguous
high13238.txt_q1,consensus,B,1,3,HIGH,hard
high13238.txt_q2,consensus,D,1,3,HIGH,ambiguous
high13238.txt_q3,consensus,A,1,3,HIGH,easy
high13250.txt_q0,consensus,D,1,3,HIGH,ambiguous
high13250.txt_q1,consensus,B,1,3,HIGH,hard
high13250.txt_q2,consensus,A,1,3,HIGH,hard
high13251.txt_q0,consensus,C,1,3,HIGH,middle
high13251.txt_q1,consensus,D,1,3,HIGH,ambiguous
high13251.txt_q2,consensus,A,1,3,HIGH,middle
high13273.txt_q0,consensus,B,1,3,HIGH,middle
high13273.txt_q1,consensus,D,1,3,HIGH,middle
high13273.txt_q2,consensus,A,1,3,HIGH,middle
high13279.txt_q0,consensus,B,1,3,HIGH,ambiguous
high13279.txt_q1,consensus,D,1,3,HIGH,hard
high13279.txt_q2,consensus,C,1,3,HIGH,ambiguous
high13279.txt_q3,consensus,A,1,3,HIGH,hard
high13284.txt_q0,consensus,D,1,3,HIGH,easy
high13284.txt_q1,consensus,C,1,3,HIGH,middle
high13314.txt_q0,consensus,B,1,3,HIGH,easy
high13314.txt_q1,consensus,C,1,3,HIGH,middle
high13314.txt_q2,consensus,C,1,3,HIGH,middle
high13319.txt_q0,consensus,A,1,3,HIGH,hard
high13319.txt_q1,consensus,B,1,3,HIGH,easy
high13342.txt_q0,consensus,C,1,3,HIGH,easy
high13342.txt_q1,consensus,B,1,3,HIGH,hard
high13342.txt_q2,consensus,D,1,3,HIGH,easy
high1335.txt_q0,consensus,D,1,3,HIGH,easy
high1335.txt_q1,consensus,C,1,3,HIGH,middle
high1335.txt_q2,consensus,A,1,3,HIGH,easy
high13366.txt_q0,consensus,A,1,3,HIGH,middle
high13366.txt_q1,consensus,D,1,3,HIGH,hard
high13366.txt_q2,consensus,C,1,3,HIGH,middle
high13366.txt_q3,consensus,B,1,3,HIGH,hard
high13366.txt_q4,consensus,B,1,3,HIGH,ambiguous
high13393.txt_q0,consensus,B,1,3,HIGH,ambiguous
high13393.txt_q1,consensus,D,1,3,HIGH,ambiguous
high13393.txt_q2,consensus,C,1,3,HIGH,middle
high13393.txt_q3,consensus,A,1,3,HIGH,easy
high13393.txt_q4,consensus,C,1,3,HIGH,ambiguous
high13398.txt_q0,consensus,C,1,3,HIGH,easy
high13398.txt_q1,consensus,B,0,3,HIGH,ambiguous
high13398.txt_q2,consensus,A,1,3,HIGH,middle
high13398.txt_q3,consensus,B,1,3,HIGH,hard
high13424.txt_q0,consensus,C,1,3,HIGH,middle
high13424.txt_q1,consensus,D,1,3,HIGH,easy
high13434.txt_q0,consensus,D,1,3,HIGH,hard
high13434.txt_q1,consensus,A,1,3,HIGH,hard
high13458.txt_q0,consensus,C,1,3,HIGH,ambiguous
high13458.txt_q1,consensus,D,1,3,HIGH,middle
high13458.txt_q2,consensus,B,1,3,HIGH,hard
high13470.txt_q0,consensus,B,1,3,HIGH,ambiguous
high13470.txt_q1,consensus,B,1,3,HIGH,hard
high1350.txt_q0,consensus,A,1,3,HIGH,hard
high1350.txt_q1,consensus,D,1,3,HIGH,easy
high1350.txt_q2,consensus,B,1,3,HIGH,hard
high1350.txt_q3,consensus,B,1,3,HIGH,hard
high13545.txt_q0,consensus,D,1,3,HIGH,hard
high13545.txt_q1,consensus,A,1,3,HIGH,ambiguous
high13577.txt_q0,consensus,B,1,3,HIGH,middle
high13577.txt_q1,consensus,A,1,3,HIGH,middle
high13577.txt_q2,consensus,A,1,3,HIGH,hard
high13577.txt_q3,consensus,D,1,3,HIGH,easy
high13588.txt_q0,consensus,C,1,3,HIGH,easy
high13588.txt_q1,consensus,C,1,3,HIGH,middle
high13588.txt_q2,consensus,D,1,3,HIGH,hard
high13597.txt_q0,consensus,C,1,3,HIGH,middle
high13597.txt_q1,consensus,B,1,3,HIGH,middle
high13597.txt_q2,consensus,A,1,3,HIGH,ambiguous
high13618.txt_q0,consensus,A,1,3,HIGH,hard
high13618.txt_q1,consensus,B,1,3,HIGH,middle
high13618.txt_q2,consensus,C,1,3,HIGH,easy
high13618.txt_q3,consensus,D,1,3,HIGH,easy
high13618.txt_q4,consensus,C,1,3,HIGH,hard
high13683.txt_q0,consensus,C,1,3,HIGH,easy
high13683.txt_q1,consensus,D,1,3,HIGH,middle
high13702.txt_q0,consensus,D,1,3,HIGH,middle
high13702.txt_q1,consensus,D,1,3,HIGH,ambiguous
high13702.txt_q2,consensus,A,1,3,HIGH,middle
high13704.txt_q0,consensus,B,1,3,HIGH,easy
high13704.txt_q1,consensus,D,1,3,HIGH,easy
high13704.txt_q2,consensus,A,1,3,HIGH,ambiguous
high13716.txt_q0,consensus,C,1,3,HIGH,easy
high13716.txt_q1,consensus,A,1,3,HIGH,middle
high13716.txt_q2,consensus,D,1,3,HIGH,ambiguous
high13716.txt_q3,consensus,B,1,3,HIGH,ambiguous
high13761.txt_q0,consensus,D,1,3,HIGH,easy
high13761.txt_q1,consensus,B,1,3,HIGH,easy
high13781.txt_q0,consensus,B,1,3,HIGH,ambiguous
high13781.txt_q1,consensus,D,1,3,HIGH,middle
high13781.txt_q2,consensus,C,1,3,HIGH,easy
high13814.txt_q0,consensus,B,0,3,HIGH,ambiguous
high13814.txt_q1,consensus,C,1,3,HIGH,ambiguous
high13814.txt_q2,consensus,D,1,3,HIGH,middle
high13838.txt_q0,consensus,A,1,3,HIGH,easy
high13838.txt_q1,consensus,C,1,3,HIGH,easy
high13838.txt_q2,consensus,D,1,3,HIGH,middle
high13894.txt_q0,consensus,B,1,3,HIGH,hard
high13894.txt_q1,consensus,C,1,3,HIGH,hard
high13894.txt_q2,consensus,D,1,3,HIGH,easy
high13909.txt_q0,consensus,B,1,3,HIGH,easy
high13909.txt_q1,consensus,D,1,3,HIGH,hard
high13909.txt_q2,consensus,A,1,3,HIGH,easy
high1391.txt_q0,consensus,A,1,3,HIGH,ambiguous
high1391.txt_q1,consensus,C,1,3,HIGH,middle
high1391.txt_q2,consensus,D,1,3,HIGH,ambiguous
high1391.txt_q3,consensus,D,1,3,HIGH,ambiguous
high1399.txt_q0,consensus,B,1,3,HIGH,easy
high1399.txt_q1,consensus,C,1,3,HIGH,ambiguous
high1399.txt_q2,consensus,C,1,3,HIGH,ambiguous
high14001.txt_q0,consensus,B,1,3,HIGH,easy
high14001.txt_q1,consensus,B,0,3,HIGH,hard
high14001.txt_q2,consensus,D,1,3,HIGH,middle
high14004.txt_q0,consensus,C,1,3,HIGH,ambiguous
high14004.txt_q1,consensus,A,1,3,HIGH,middle
high14004.txt_q2,consensus,D,1,3,HIGH,middle
high14070.txt_q0,consensus,C,1,3,HIGH,ambiguous
high14073.txt_q0,consensus,D,1,3,HIGH,hard
high14073.txt_q1,consensus,B,1,3,HIGH,middle
high14073.txt_q2,consensus,C,1,3,HIGH,easy
high14073.txt_q3,consensus,D,1,3,HIGH,easy
high14085.txt_q0,consensus,D,1,3,HIGH,easy
high14085.txt_q1,consensus,B,1,3,HIGH,easy
high1410.txt_q0,consensus,C,1,3,HIGH,ambiguous
high1410.txt_q1,consensus,C,1,3,HIGH,easy
high1410.txt_q2,consensus,B,1,3,HIGH,easy
high1410.txt_q3,consensus,D,1,3,HIGH,easy
high1411.txt_q0,consensus,B,1,3,HIGH,ambiguous
high1411.txt_q1,consensus,D,1,3,HIGH,middle
high1411.txt_q2,consensus,A,1,3,HIGH,ambiguous
high14136.txt_q0,consensus,C,1,3,HIGH,easy
high14136.txt_q1,consensus,D,1,3,HIGH,middle
high14136.txt_q2,consensus,A,1,3,HIGH,ambiguous
high14136.txt_q3,consensus,B,1,3,HIGH,easy
high14144.txt_q0,consensus,D,1,3,HIGH,ambiguous
high14144.txt_q1,consensus,C,1,3,HIGH,hard
high14144.txt_q2,consensus,B,1,3,HIGH,ambiguous
high14144.txt_q3,consensus,D,1,3,HIGH,middle
high14165.txt_q0,consensus,D,1,3,HIGH,easy
high14165.txt_q1,consensus,A,1,3,HIGH,ambiguous
high14165.txt_q2,consensus,C,0,3,HIGH,hard
high14197.txt_q0,consensus,D,1,3,HIGH,ambiguous
high14197.txt_q1,consensus,C,1,3,HIGH,hard
high14197.txt_q2,consensus,B,1,3,HIGH,easy
high14235.txt_q0,consensus,B,1,3,HIGH,easy
high14235.txt_q1,consensus,C,1,3,HIGH,middle
high14235.txt_q2,consensus,B,1,3,HIGH,easy
high14235.txt_q3,consensus,B,1,3,HIGH,easy
high14272.txt_q0,consensus,B,1,3,HIGH,middle
high14272.txt_q1,consensus,D,1,3,HIGH,easy
high14272.txt_q2,consensus,B,1,3,HIGH,hard
high14340.txt_q0,consensus,C,1,3,HIGH,ambiguous
high14340.txt_q1,consensus,B,1,3,HIGH,ambiguous
high14340.txt_q2,consensus,D,1,3,HIGH,easy
high14350.txt_q0,consensus,C,1,3,HIGH,middle
high14350.txt_q1,consensus,B,1,3,HIGH,easy
high14350.txt_q2,consensus,D,1,3,HIGH,middle
high14350.txt_q3,consensus,C,1,3,HIGH,hard
high14366.txt_q0,consensus,C,1,3,HIGH,easy
high14366.txt_q1,consensus,D,1,3,HIGH,middle
high14369.txt_q0,consensus,B,1,3,HIGH,ambiguous
high14384.txt_q0,consensus,B,1,3,HIGH,hard
high14384.txt_q1,consensus,A,1,3,HIGH,middle
high14384.txt_q2,consensus,D,1,3,HIGH,ambiguous
high14410.txt_q0,consensus,A,1,3,HIGH,easy
high14410.txt_q1,consensus,B,1,3,HIGH,ambiguous
high14410.txt_q2,consensus,C,1,3,HIGH,easy
high14416.txt_q0,consensus,C,1,3,HIGH,ambiguous
high14416.txt_q1,consensus,D,1,3,HIGH,hard
high14416.txt_q2,consensus,D,1,3,HIGH,middle
high14416.txt_q3,consensus,B,1,3,HIGH,middle
high1443.txt_q0,consensus,D,1,3,HIGH,hard
high1443.txt_q1,consensus,B,1,3,HIGH,hard
high1443.txt_q2,consensus,D,1,3,HIGH,ambiguous
high1443.txt_q3,consensus,C,1,3,HIGH,ambiguous
high1443.txt_q4,consensus,C,0,3,HIGH,easy
high14441.txt_q0,consensus,B,1,3,HIGH,ambiguous
high14441.txt_q1,consensus,B,1,3,HIGH,hard
high14441.txt_q2,consensus,C,1,3,HIGH,middle
high14448.txt_q0,consensus,B,1,3,HIGH,middle
high14448.txt_q1,consensus,A,1,3,HIGH,easy
high14448.txt_q2,consensus,C,1,3,HIGH,ambiguous
high14500.txt_q0,consensus,D,1,3,HIGH,middle
high14500.txt_q1,consensus,D,1,3,HIGH,ambiguous
high14500.txt_q2,consensus,C,1,3,HIGH,easy
high14518.txt_q0,consensus,B,1,3,HIGH,middle
high14518.txt_q1,consensus,A,1,3,HIGH,ambiguous
high14518.txt_q2,consensus,C,1,3,HIGH,hard
high14518.txt_q3,consensus,D,1,3,HIGH,hard
high14520.txt_q0,consensus,C,1,3,HIGH,middle
high14520.txt_q1,consensus,D,1,3,HIGH,middle
high14520.txt_q2,consensus,B,1,3,HIGH,easy
high14529.txt_q0,consensus,B,1,3,HIGH,ambiguous
high14529.txt_q1,consensus,D,1,3,HIGH,ambiguous
high14529.txt_q2,consensus,D,1,3,HIGH,ambiguous
high14547.txt_q0,consensus,D,1,3,HIGH,ambiguous
high14547.txt_q1,consensus,B,1,3,HIGH,ambiguous
high14573.txt_q0,consensus,B,1,3,HIGH,ambiguous
high14573.txt_q1,consensus,C,1,3,HIGH,easy
high14573.txt_q2,consensus,C,1,3,HIGH,hard
high14573.txt_q3,consensus,C,0,3,HIGH,ambiguous
high14584.txt_q0,consensus,B,1,3,HIGH,easy
high14584.txt_q1,consensus,A,0,3,HIGH,hard
high14584.txt_q2,consensus,C,1,3,HIGH,hard
high14600.txt_q0,consensus,D,0,3,HIGH,ambiguous
high14600.txt_q1,consensus,D,1,3,HIGH,ambiguous
high14600.txt_q2,consensus,A,1,3,HIGH,easy
high14600.txt_q3,consensus,A,0,3,HIGH,hard
high14600.txt_q4,consensus,C,1,3,HIGH,hard
high14659.txt_q0,consensus,C,1,3,HIGH,ambiguous
high14659.txt_q1,consensus,C,1,3,HIGH,hard
high14746.txt_q0,consensus,B,1,3,HIGH,hard
high14746.txt_q1,consensus,C,1,3,HIGH,ambiguous
high14746.txt_q2,consensus,D,1,3,HIGH,middle
high14768.txt_q0,consensus,B,1,3,HIGH,middle
high14768.txt_q1,consensus,A,1,3,HIGH,middle
high14768.txt_q2,consensus,D,1,3,HIGH,ambiguous
high14781.txt_q0,consensus,C,1,3,HIGH,easy
high14781.txt_q1,consensus,C,1,3,HIGH,middle
high14781.txt_q2,consensus,B,1,3,HIGH,hard
high14792.txt_q0,consensus,C,1,3,HIGH,middle
high14792.txt_q1,consensus,C,1,3,HIGH,ambiguous
high14792.txt_q2,consensus,D,1,3,HIGH,hard
high14807.txt_q0,consensus,C,1,3,HIGH,easy
high14807.txt_q1,consensus,A,1,3,HIGH,middle
high1481.txt_q0,consensus,A,1,3,HIGH,ambiguous
high1481.txt_q1,consensus,D,1,3,HIGH,easy
high1481.txt_q2,consensus,A,0,3,HIGH,hard
high1481.txt_q3,consensus,D,1,3,HIGH,ambiguous
high14818.txt_q0,consensus,A,1,3,HIGH,hard
high14818.txt_q1,consensus,C,1,3,HIGH,middle
high14818.txt_q2,consensus,B,1,3,HIGH,hard
high14841.txt_q0,consensus,D,1,3,HIGH,easy
high14841.txt_q1,consensus,A,0,3,HIGH,hard
high14841.txt_q2,consensus,A,1,3,HIGH,middle
high14855.txt_q0,consensus,A,1,3,HIGH,middle
high14855.txt_q1,consensus,D,1,3,HIGH,ambiguous
high14855.txt_q2,consensus,B,1,3,HIGH,hard
high14855.txt_q3,consensus,A,1,3,HIGH,middle
high14873.txt_q0,consensus,B,1,3,HIGH,easy
high14873.txt_q1,consensus,D,1,3,HIGH,middle
high14873.txt_q2,consensus,A,1,3,HIGH,ambiguous
high14886.txt_q0,consensus,B,1,3,HIGH,easy
high14886.txt_q1,consensus,C,1,3,HIGH,ambiguous
high14886.txt_q2,consensus,D,1,3,HIGH,hard
high14886.txt_q3,consensus,C,1,3,HIGH,middle
high14903.txt_q0,consensus,A,1,3,HIGH,ambiguous
high14903.txt_q1,consensus,A,1,3,HIGH,easy
high1491.txt_q0,consensus,C,1,3,HIGH,easy
high1491.txt_q1,consensus,D,1,3,HIGH,middle
high1491.txt_q2,consensus,C,1,3,HIGH,easy
high1491.txt_q3,consensus,A,1,3,HIGH,middle
high14910.txt_q0,consensus,D,1,3,HIGH,hard
high14910.txt_q1,consensus,B,1,3,HIGH,middle
high14910.txt_q2,consensus,A,1,3,HIGH,hard
high14933.txt_q0,consensus,D,1,3,HIGH,hard
high14933.txt_q1,consensus,C,1,3,HIGH,hard
high14933.txt_q2,consensus,D,1,3,HIGH,easy
high14948.txt_q0,consensus,B,1,3,HIGH,easy
high14948.txt_q1,consensus,D,1,3,HIGH,hard
high14948.txt_q2,consensus,A,1,3,HIGH,easy
high14962.txt_q0,consensus,B,1,3,HIGH,hard
high14962.txt_q1,consensus,C,1,3,HIGH,hard
high14962.txt_q2,consensus,D,1,3,HIGH,hard
high14989.txt_q0,consensus,A,1,3,HIGH,middle
high14989.txt_q1,consensus,D,1,3,HIGH,ambiguous
high14989.txt_q2,consensus,B,1,3,HIGH,middle
high1500.txt_q0,consensus,B,1,3,HIGH,hard
high1500.txt_q1,consensus,B,0,3,HIGH,hard
high1500.txt_q2,consensus,B,1,3,HIGH,ambiguous
high15012.txt_q0,consensus,C,1,3,HIGH,easy
high15012.txt_q1,consensus,B,1,3,HIGH,ambiguous
high15012.txt_q2,consensus,B,1,3,HIGH,middle
high15018.txt_q0,consensus,D,1,3,HIGH,middle
high15018.txt_q1,consensus,B,1,3,HIGH,hard
high15028.txt_q0,consensus,D,1,3,HIGH,hard
high15028.txt_q1,consensus,C,1,3,HIGH,easy
high15028.txt_q2,consensus,A,1,3,HIGH,middle
high15042.txt_q0,consensus,D,1,3,HIGH,middle
high15042.txt_q1,consensus,C,1,3,HIGH,ambiguous
high15042.txt_q2,consensus,A,1,3,HIGH,easy
high15054.txt_q0,consensus,B,1,3,HIGH,easy
high15054.txt_q1,consensus,D,1,3,HIGH,hard
high15054.txt_q2,consensus,A,1,3,HIGH,ambiguous
high15088.txt_q0,consensus,C,1,3,HIGH,ambiguous
high15088.txt_q1,consensus,B,0,3,HIGH,hard
high15104.txt_q0,consensus,C,1,3,HIGH,hard
high15104.txt_q1,consensus,D,1,3,HIGH,easy
high15104.txt_q2,consensus,D,1,3,HIGH,middle
high15104.txt_q3,consensus,B,1,3,HIGH,easy
high15131.txt_q0,consensus,C,1,3,HIGH,middle
high15131.txt_q1,consensus,B,1,3,HIGH,hard
high15131.txt_q2,consensus,C,1,3,HIGH,hard
high15182.txt_q0,consensus,A,1,3,HIGH,hard
high15182.txt_q1,consensus,C,1,3,HIGH,easy
high15182.txt_q2,consensus,A,1,3,HIGH,ambiguous
high15182.txt_q3,consensus,B,1,3,HIGH,ambiguous
high15194.txt_q0,consensus,B,1,3,HIGH,middle
high15194.txt_q1,consensus,B,0,3,HIGH,ambiguous
high15194.txt_q2,consensus,D,1,3,HIGH,ambiguous
high15194.txt_q3,consensus,D,1,3,HIGH,easy
high15208.txt_q0,consensus,B,1,3,HIGH,ambiguous
high15208.txt_q1,consensus,C,1,3,HIGH,middle
high15224.txt_q0,consensus,C,1,3,HIGH,middle
high15224.txt_q1,consensus,D,1,3,HIGH,hard
high15224.txt_q2,consensus,A,1,3,HIGH,easy
high15231.txt_q0,consensus,B,1,3,HIGH,easy
high15231.txt_q1,consensus,A,1,3,HIGH,hard
high15240.txt_q0,consensus,C,1,3,HIGH,ambiguous
high15240.txt_q1,consensus,B,1,3,HIGH,hard
high15240.txt_q2,consensus,A,1,3,HIGH,middle
high15297.txt_q0,consensus,D,0,3,HIGH,hard
high15297.txt_q1,consensus,B,1,3,HIGH,ambiguous
high15297.txt_q2,consensus,D,1,3,HIGH,hard
high15297.txt_q3,consensus,D,1,3,HIGH,easy
high15327.txt_q0,consensus,B,1,3,HIGH,middle
high15327.txt_q1,consensus,D,1,3,HIGH,easy
high15327.txt_q2,consensus,A,1,3,HIGH,ambiguous
high15329.txt_q0,consensus,D,1,3,HIGH,easy
high15329.txt_q1,consensus,B,1,3,HIGH,easy
high15329.txt_q2,consensus,D,1,3,HIGH,ambiguous
high15329.txt_q3,consensus,A,1,3,HIGH,ambiguous
high15329.txt_q4,consensus,C,1,3,HIGH,hard
high15347.txt_q0,consensus,C,1,3,HIGH,hard
high15347.txt_q1,consensus,A,1,3,HIGH,hard
high15347.txt_q2,consensus,A,1,3,HIGH,ambiguous
high15404.txt_q0,consensus,B,1,3,HIGH,ambiguous
high15404.txt_q1,consensus,C,1,3,HIGH,middle
high15404.txt_q2,consensus,D,1,3,HIGH,hard
high15409.txt_q0,consensus,D,1,3,HIGH,easy
high15409.txt_q1,consensus,B,0,3,HIGH,ambiguous
high15409.txt_q2,consensus,B,1,3,HIGH,hard
high15418.txt_q0,consensus,D,1,3,HIGH,easy
high15418.txt_q1,consensus,C,1,3,HIGH,easy
high15418.txt_q2,consensus,C,1,3,HIGH,middle
high15418.txt_q3,consensus,A,1,3,HIGH,middle
high15432.txt_q0,consensus,D,1,3,HIGH,middle
high15432.txt_q1,consensus,A,1,3,HIGH,ambiguous
high15432.txt_q2,consensus,D,0,3,HIGH,hard
high15432.txt_q3,consensus,C,1,3,HIGH,easy
high15443.txt_q0,consensus,C,1,3,HIGH,middle
high15443.txt_q1,consensus,B,1,3,HIGH,easy
high15443.txt_q2,consensus,C,1,3,HIGH,hard
high15443.txt_q3,consensus,A,1,3,HIGH,easy
high15443.txt_q4,consensus,D,1,3,HIGH,hard
high15447.txt_q0,consensus,B,1,3,HIGH,hard
high15447.txt_q1,consensus,B,1,3,HIGH,hard
high15447.txt_q2,consensus,C,1,3,HIGH,ambiguous
high15447.txt_q3,consensus,A,1,3,HIGH,hard
high15447.txt_q4,consensus,D,1,3,HIGH,ambiguous
high15454.txt_q0,consensus,D,1,3,HIGH,easy
high15454.txt_q1,consensus,B,1,3,HIGH,easy
high15454.txt_q2,consensus,D,1,3,HIGH,middle
high15454.txt_q3,consensus,B,1,3,HIGH,ambiguous
high15454.txt_q4,consensus,C,1,3,HIGH,easy
high15510.txt_q0,consensus,D,1,3,HIGH,easy
high15510.txt_q1,consensus,D,1,3,HIGH,ambiguous
high15510.txt_q2,consensus,C,1,3,HIGH,easy
high15510.txt_q3,consensus,A,1,3,HIGH,easy
high15511.txt_q0,consensus,C,1,3,HIGH,easy
high15511.txt_q1,consensus,A,1,3,HIGH,ambiguous
high15511.txt_q2,consensus,C,1,3,HIGH,middle
high15511.txt_q3,consensus,D,1,3,HIGH,easy
high15544.txt_q0,consensus,A,1,3,HIGH,easy
high15544.txt_q1,consensus,A,1,3,HIGH,hard
high15544.txt_q2,consensus,B,1,3,HIGH,ambiguous
high15572.txt_q0,consensus,C,1,3,HIGH,middle
high15572.txt_q1,consensus,C,1,3,HIGH,hard
high15572.txt_q2,consensus,B,1,3,HIGH,hard
high15572.txt_q3,consensus,D,1,3,HIGH,hard
high15586.txt_q0,consensus,B,1,3,HIGH,easy
high15586.txt_q1,consensus,C,1,3,HIGH,ambiguous
high15586.txt_q2,consensus,D,1,3,HIGH,easy
high15586.txt_q3,consensus,C,1,3,HIGH,ambiguous
high15608.txt_q0,consensus,D,1,3,HIGH,hard
high15608.txt_q1,consensus,A,1,3,HIGH,hard
high15608.txt_q2,consensus,B,1,3,HIGH,middle
high15610.txt_q0,consensus,B,1,3,HIGH,easy
high15610.txt_q1,consensus,D,1,3,HIGH,ambiguous
high15610.txt_q2,consensus,D,1,3,HIGH,hard
high15616.txt_q0,consensus,B,1,3,HIGH,hard
high15616.txt_q1,consensus,A,1,3,HIGH,ambiguous
high15616.txt_q2,consensus,B,1,3,HIGH,hard
high15616.txt_q3,consensus,C,1,3,HIGH,ambiguous
high15625.txt_q0,consensus,D,1,3,HIGH,easy
high15625.txt_q1,consensus,C,1,3,HIGH,ambiguous
high15625.txt_q2,consensus,A,1,3,HIGH,middle
high15625.txt_q3,consensus,B,1,3,HIGH,easy
high15661.txt_q0,consensus,D,1,3,HIGH,ambiguous
high15661.txt_q1,consensus,C,1,3,HIGH,ambiguous
high15661.txt_q2,consensus,B,1,3,HIGH,middle
high15661.txt_q3,consensus,A,1,3,HIGH,ambiguous
high15668.txt_q0,consensus,D,1,3,HIGH,easy
high15668.txt_q1,consensus,C,1,3,HIGH,easy
high15668.txt_q2,consensus,B,1,3,HIGH,ambiguous
high15675.txt_q0,consensus,A,1,3,HIGH,easy
high15675.txt_q1,consensus,D,1,3,HIGH,easy
high15675.txt_q2,consensus,C,1,3,HIGH,middle
high1571.txt_q0,consensus,A,1,3,HIGH,middle
high1571.txt_q1,consensus,C,1,3,HIGH,ambiguous
high1571.txt_q2,consensus,C,1,3,HIGH,middle
high15885.txt_q0,consensus,A,1,3,HIGH,ambiguous
high15885.txt_q1,consensus,C,1,3,HIGH,hard
high15909.txt_q0,consensus,B,1,3,HIGH,hard
high15909.txt_q1,consensus,A,1,3,HIGH,middle
high15909.txt_q2,consensus,A,1,3,HIGH,hard
high15938.txt_q0,consensus,C,1,3,HIGH,middle
high15938.txt_q1,consensus,D,1,3,HIGH,easy
high15938.txt_q2,consensus,C,1,3,HIGH,ambiguous
high15938.txt_q3,consensus,B,1,3,HIGH,middle
high15943.txt_q0,consensus,D,1,3,HIGH,hard
high15943.txt_q1,consensus,C,1,3,HIGH,easy
high15943.txt_q2,consensus,B,1,3,HIGH,middle
high16035.txt_q0,consensus,B,1,3,HIGH,easy
high16035.txt_q1,consensus,A,1,3,HIGH,ambiguous
high16035.txt_q2,consensus,B,1,3,HIGH,middle
high16053.txt_q0,consensus,B,1,3,HIGH,ambiguous
high16053.txt_q1,consensus,C,1,3,HIGH,ambiguous
high16053.txt_q2,consensus,D,1,3,HIGH,easy
high16053.txt_q3,consensus,C,1,3,HIGH,easy
high16053.txt_q4,consensus,A,1,3,HIGH,middle
high16082.txt_q0,consensus,D,1,3,HIGH,ambiguous
high16082.txt_q1,consensus,B,1,3,HIGH,middle
high16082.txt_q2,consensus,B,1,3,HIGH,middle
high16082.txt_q3,consensus,C,1,3,HIGH,ambiguous
high16116.txt_q0,consensus,B,1,3,HIGH,middle
high16116.txt_q1,consensus,C,1,3,HIGH,ambiguous
high16116.txt_q2,consensus,B,1,3,HIGH,easy
high16124.txt_q0,consensus,D,1,3,HIGH,easy
