question_id,n_attempts,n_correct,mean_correct,human_bucket,human_diff_score
435,5079,3402,0.6698168930891908,Human-Mid,0.3301831069108092
436,2433,1809,0.7435265104808878,Human-Mid,0.2564734895191122
437,2180,1171,0.5371559633027523,Human-Mid,0.4628440366972477
438,2939,1909,0.6495406600884654,Human-Mid,0.35045933991153455
439,3982,1625,0.4080863887493722,Human-Mid,0.5919136112506278
440,2288,1739,0.7600524475524476,Human-Mid,0.2399475524475524
441,2736,1910,0.6980994152046783,Human-Mid,0.30190058479532167
442,1244,586,0.47106109324758844,Human-Mid,0.5289389067524115
443,1116,773,0.692652329749104,Human-Mid,0.30734767025089604
444,202,113,0.5594059405940595,Human-Mid,0.44059405940594054
445,2530,1086,0.42924901185770753,Human-Mid,0.5707509881422925
446,2785,1320,0.473967684021544,Human-Mid,0.526032315978456
447,1132,849,0.75,Human-Mid,0.25
448,2686,1286,0.4787788533134773,Human-Mid,0.5212211466865226
449,3366,1803,0.535650623885918,Human-Mid,0.464349376114082
450,444,322,0.7252252252252253,Human-Mid,0.27477477477477474
451,2953,2254,0.7632915678970539,Human-Mid,0.23670843210294612
452,1797,1296,0.7212020033388982,Human-Mid,0.27879799666110183
453,4452,2788,0.6262353998203055,Human-Mid,0.3737646001796945
454,654,321,0.4908256880733945,Human-Mid,0.5091743119266054
455,658,231,0.35106382978723405,Human-Hard,0.648936170212766
456,2321,1073,0.46230073244291253,Human-Mid,0.5376992675570875
457,2739,1992,0.7272727272727273,Human-Mid,0.2727272727272727
458,865,614,0.7098265895953757,Human-Mid,0.2901734104046243
459,2208,1590,0.720108695652174,Human-Mid,0.27989130434782605
460,5658,3690,0.6521739130434783,Human-Mid,0.34782608695652173
461,3575,2507,0.7012587412587412,Human-Mid,0.2987412587412588
462,5160,3563,0.6905038759689922,Human-Mid,0.3094961240310078
463,3129,1651,0.527644614892937,Human-Mid,0.472355385107063
464,2476,1996,0.8061389337641357,Human-Easy,0.1938610662358643
465,2231,1313,0.5885253249663828,Human-Mid,0.41147467503361723
466,2326,1068,0.4591573516766982,Human-Mid,0.5408426483233018
467,1610,717,0.4453416149068323,Human-Mid,0.5546583850931677
468,4256,2881,0.6769266917293233,Human-Mid,0.3230733082706767
469,2731,1781,0.6521420725009154,Human-Mid,0.3478579274990846
470,954,516,0.5408805031446541,Human-Mid,0.4591194968553459
471,948,505,0.5327004219409283,Human-Mid,0.46729957805907174
472,3396,2366,0.6967020023557126,Human-Mid,0.30329799764428744
473,2951,2149,0.7282277194171467,Human-Mid,0.2717722805828533
474,1846,835,0.452329360780065,Human-Mid,0.547670639219935
475,3111,1506,0.4840887174541948,Human-Mid,0.5159112825458052
476,923,418,0.4528710725893825,Human-Mid,0.5471289274106175
477,142,98,0.6901408450704225,Human-Mid,0.3098591549295775
478,336,220,0.6547619047619048,Human-Mid,0.34523809523809523
479,403,225,0.5583126550868487,Human-Mid,0.4416873449131513
480,2942,1980,0.6730115567641061,Human-Mid,0.32698844323589393
481,809,417,0.515451174289246,Human-Mid,0.48454882571075397
482,2083,1844,0.8852616418626981,Human-Easy,0.11473835813730193
483,1775,653,0.36788732394366197,Human-Hard,0.632112676056338
484,3465,1789,0.5163059163059163,Human-Mid,0.48369408369408373
485,3203,1821,0.568529503590384,Human-Mid,0.431470496409616
486,3754,1347,0.3588172615876398,Human-Hard,0.6411827384123602
487,1413,571,0.4041047416843595,Human-Mid,0.5958952583156405
488,1795,1385,0.7715877437325905,Human-Mid,0.22841225626740946
489,1278,613,0.47965571205007823,Human-Mid,0.5203442879499218
490,3905,2459,0.6297055057618438,Human-Mid,0.3702944942381562
491,1645,740,0.44984802431610943,Human-Mid,0.5501519756838906
492,2292,1355,0.5911867364746946,Human-Mid,0.40881326352530545
493,2327,793,0.3407821229050279,Human-Hard,0.6592178770949721
494,3040,1555,0.5115131578947368,Human-Mid,0.48848684210526316
495,2472,743,0.3005663430420712,Human-Hard,0.6994336569579288
496,3126,1526,0.48816378758797185,Human-Mid,0.5118362124120281
497,3154,2001,0.634432466708941,Human-Mid,0.36556753329105895
498,3093,1375,0.44455221467830586,Human-Mid,0.5554477853216941
499,2749,1106,0.40232811931611495,Human-Mid,0.597671880683885
500,2842,741,0.26073187895847993,Human-Hard,0.7392681210415201
501,3558,2934,0.8246205733558178,Human-Easy,0.17537942664418216
502,3087,1651,0.5348234531908002,Human-Mid,0.46517654680919984
503,2503,1634,0.6528166200559329,Human-Mid,0.3471833799440671
504,210,107,0.5095238095238095,Human-Mid,0.4904761904761905
505,3212,2107,0.6559775840597758,Human-Mid,0.3440224159402242
506,2423,1461,0.602971522905489,Human-Mid,0.39702847709451095
507,2316,1521,0.6567357512953368,Human-Mid,0.3432642487046632
508,2285,1768,0.7737417943107221,Human-Mid,0.2262582056892779
509,4313,2824,0.6547646649663807,Human-Mid,0.34523533503361925
510,940,534,0.5680851063829787,Human-Mid,0.4319148936170213
511,387,316,0.8165374677002584,Human-Easy,0.18346253229974163
512,355,264,0.7436619718309859,Human-Mid,0.2563380281690141
513,2311,1234,0.5339679792297707,Human-Mid,0.4660320207702293
514,3624,1740,0.48013245033112584,Human-Mid,0.5198675496688742
515,859,439,0.5110593713620489,Human-Mid,0.48894062863795107
516,445,336,0.755056179775281,Human-Mid,0.24494382022471906
517,2656,1742,0.6558734939759037,Human-Mid,0.34412650602409633
518,709,648,0.9139633286318759,Human-Easy,0.0860366713681241
519,3231,1948,0.602909316001238,Human-Mid,0.397090683998762
520,2946,1611,0.5468431771894093,Human-Mid,0.45315682281059066
521,278,176,0.6330935251798561,Human-Mid,0.36690647482014394
522,2591,1545,0.5962948668467773,Human-Mid,0.40370513315322265
523,1913,686,0.35859905906952433,Human-Hard,0.6414009409304757
524,764,452,0.5916230366492147,Human-Mid,0.4083769633507853
525,4350,2157,0.49586206896551727,Human-Mid,0.5041379310344827
526,2281,1062,0.4655852696185883,Human-Mid,0.5344147303814117
527,2934,2046,0.6973415132924335,Human-Mid,0.30265848670756645
528,2969,790,0.2660828561805322,Human-Hard,0.7339171438194678
529,3151,2296,0.7286575690257061,Human-Mid,0.2713424309742939
530,1775,1022,0.5757746478873239,Human-Mid,0.4242253521126761
531,598,426,0.7123745819397993,Human-Mid,0.2876254180602007
532,745,330,0.4429530201342282,Human-Mid,0.5570469798657718
533,2972,2079,0.699528936742934,Human-Mid,0.30047106325706596
534,1395,692,0.4960573476702509,Human-Mid,0.5039426523297491
535,1883,828,0.4397238449283059,Human-Mid,0.5602761550716941
536,1742,785,0.4506314580941447,Human-Mid,0.5493685419058554
537,1284,527,0.4104361370716511,Human-Mid,0.5895638629283488
538,267,156,0.5842696629213483,Human-Mid,0.4157303370786517
539,3053,2274,0.7448411398624304,Human-Mid,0.2551588601375696
540,1337,697,0.5213163799551234,Human-Mid,0.47868362004487663
541,970,385,0.39690721649484534,Human-Hard,0.6030927835051547
542,674,286,0.42433234421364985,Human-Mid,0.5756676557863502
543,889,287,0.3228346456692913,Human-Hard,0.6771653543307087
544,210,132,0.6285714285714286,Human-Mid,0.37142857142857144
545,3848,2143,0.556912681912682,Human-Mid,0.44308731808731805
546,1556,971,0.6240359897172236,Human-Mid,0.3759640102827764
547,2970,1554,0.5232323232323233,Human-Mid,0.47676767676767673
548,121,70,0.5785123966942148,Human-Mid,0.42148760330578516
549,1399,863,0.6168691922802001,Human-Mid,0.3831308077197999
550,1361,580,0.426157237325496,Human-Mid,0.573842762674504
551,3459,1894,0.547557097427002,Human-Mid,0.452442902572998
552,1056,512,0.48484848484848486,Human-Mid,0.5151515151515151
553,1617,1213,0.7501546072974644,Human-Mid,0.24984539270253558
554,2311,1102,0.47684984855041107,Human-Mid,0.5231501514495889
555,1857,861,0.46365105008077545,Human-Mid,0.5363489499192245
556,331,182,0.5498489425981873,Human-Mid,0.4501510574018127
557,1210,840,0.6942148760330579,Human-Mid,0.30578512396694213
558,210,157,0.7476190476190476,Human-Mid,0.2523809523809524
559,2357,884,0.37505303351718283,Human-Hard,0.6249469664828171
560,1735,526,0.3031700288184438,Human-Hard,0.6968299711815562
561,934,583,0.6241970021413277,Human-Mid,0.3758029978586723
562,195,97,0.49743589743589745,Human-Mid,0.5025641025641026
563,1784,960,0.5381165919282511,Human-Mid,0.4618834080717489
564,1369,841,0.6143170197224251,Human-Mid,0.38568298027757486
565,3060,1277,0.4173202614379085,Human-Mid,0.5826797385620914
566,2214,1833,0.8279132791327913,Human-Easy,0.17208672086720866
567,3191,2310,0.7239109996866187,Human-Mid,0.27608900031338135
568,325,223,0.6861538461538461,Human-Mid,0.3138461538461539
569,1919,1222,0.6367899947889526,Human-Mid,0.3632100052110474
570,1837,1088,0.5922700054436582,Human-Mid,0.40772999455634185
571,1686,952,0.564650059311981,Human-Mid,0.435349940688019
572,1768,789,0.4462669683257919,Human-Mid,0.5537330316742082
573,697,325,0.46628407460545196,Human-Mid,0.533715925394548
574,2963,1794,0.6054674316571043,Human-Mid,0.39453256834289574
575,919,252,0.27421109902067464,Human-Hard,0.7257889009793254
576,1219,648,0.5315832649712879,Human-Mid,0.46841673502871206
577,2240,1635,0.7299107142857143,Human-Mid,0.2700892857142857
578,1957,1157,0.5912110373019929,Human-Mid,0.40878896269800713
579,2388,1700,0.711892797319933,Human-Mid,0.28810720268006695
580,703,372,0.5291607396870555,Human-Mid,0.47083926031294454
581,2157,1670,0.7742234585071859,Human-Mid,0.22577654149281412
582,953,570,0.5981112277019937,Human-Mid,0.40188877229800635
583,2705,1277,0.4720887245841035,Human-Mid,0.5279112754158966
584,1306,758,0.5803981623277182,Human-Mid,0.41960183767228176
585,2860,1706,0.5965034965034965,Human-Mid,0.40349650349650346
586,1781,484,0.2717574396406513,Human-Hard,0.7282425603593488
587,2788,1273,0.4565997130559541,Human-Mid,0.543400286944046
588,3031,1313,0.4331903662157704,Human-Mid,0.5668096337842297
589,2733,1059,0.38748627881448955,Human-Hard,0.6125137211855105
590,3372,3053,0.9053973902728352,Human-Easy,0.09460260972716483
591,1332,748,0.5615615615615616,Human-Mid,0.43843843843843844
592,2746,1643,0.5983248361252731,Human-Mid,0.4016751638747269
593,148,112,0.7567567567567568,Human-Mid,0.2432432432432432
594,3074,1760,0.5725439167208849,Human-Mid,0.4274560832791151
595,1261,718,0.5693893735130848,Human-Mid,0.43061062648691517
596,3301,1735,0.5255983035443805,Human-Mid,0.47440169645561947
597,1600,775,0.484375,Human-Mid,0.515625
598,568,310,0.545774647887324,Human-Mid,0.454225352112676
599,3199,958,0.2994685839324789,Human-Hard,0.7005314160675211
600,1832,892,0.4868995633187773,Human-Mid,0.5131004366812226
601,3530,2162,0.6124645892351275,Human-Mid,0.3875354107648725
602,260,125,0.4807692307692308,Human-Mid,0.5192307692307692
603,309,100,0.32362459546925565,Human-Hard,0.6763754045307444
604,3564,1633,0.45819304152637486,Human-Mid,0.5418069584736251
605,2639,733,0.2777567260325881,Human-Hard,0.7222432739674118
606,138,98,0.7101449275362319,Human-Mid,0.28985507246376807
607,253,172,0.6798418972332015,Human-Mid,0.32015810276679846
608,237,164,0.6919831223628692,Human-Mid,0.3080168776371308
609,1775,875,0.49295774647887325,Human-Mid,0.5070422535211268
610,3640,2423,0.6656593406593406,Human-Mid,0.3343406593406594
611,2905,953,0.3280550774526678,Human-Hard,0.6719449225473322
612,1776,1261,0.7100225225225225,Human-Mid,0.2899774774774775
613,1761,672,0.38160136286201024,Human-Hard,0.6183986371379897
614,2785,1742,0.6254937163375225,Human-Mid,0.3745062836624775
615,2376,1400,0.5892255892255892,Human-Mid,0.4107744107744108
616,2886,2012,0.6971586971586972,Human-Mid,0.30284130284130284
617,2316,1110,0.4792746113989637,Human-Mid,0.5207253886010363
618,389,167,0.42930591259640105,Human-Mid,0.570694087403599
619,232,97,0.41810344827586204,Human-Mid,0.5818965517241379
620,982,436,0.4439918533604888,Human-Mid,0.5560081466395113
621,133,88,0.6616541353383458,Human-Mid,0.33834586466165417
622,4149,2551,0.6148469510725476,Human-Mid,0.3851530489274524
623,2684,951,0.3543219076005961,Human-Hard,0.6456780923994039
624,3400,1753,0.5155882352941177,Human-Mid,0.4844117647058823
625,4293,2416,0.5627766130910785,Human-Mid,0.4372233869089215
626,3999,2460,0.6151537884471118,Human-Mid,0.38484621155288823
627,3177,1751,0.5511488825936418,Human-Mid,0.4488511174063582
628,2467,994,0.402918524523713,Human-Mid,0.597081475476287
629,2633,1991,0.7561716672996582,Human-Mid,0.24382833270034177
630,193,137,0.7098445595854922,Human-Mid,0.2901554404145078
631,1297,821,0.6329992289899768,Human-Mid,0.36700077101002315
632,245,123,0.5020408163265306,Human-Mid,0.49795918367346936
633,278,163,0.5863309352517986,Human-Mid,0.4136690647482014
634,3036,2480,0.8168642951251647,Human-Easy,0.18313570487483533
635,2872,1740,0.6058495821727019,Human-Mid,0.3941504178272981
636,1808,1329,0.735066371681416,Human-Mid,0.264933628318584
637,3070,2128,0.6931596091205212,Human-Mid,0.3068403908794788
638,2848,1404,0.49297752808988765,Human-Mid,0.5070224719101124
639,2952,1806,0.6117886178861789,Human-Mid,0.3882113821138211
640,2750,1266,0.46036363636363636,Human-Mid,0.5396363636363637
641,1723,555,0.3221125943122461,Human-Hard,0.677887405687754
642,2962,1551,0.5236326806212019,Human-Mid,0.47636731937879806
643,1111,756,0.6804680468046804,Human-Mid,0.3195319531953196
644,2472,1600,0.6472491909385113,Human-Mid,0.3527508090614887
645,3725,2411,0.647248322147651,Human-Mid,0.35275167785234895
646,2813,1928,0.6853892641308212,Human-Mid,0.31461073586917876
647,693,281,0.4054834054834055,Human-Mid,0.5945165945165944
648,565,448,0.7929203539823009,Human-Mid,0.20707964601769913
649,470,248,0.5276595744680851,Human-Mid,0.4723404255319149
650,2763,1521,0.5504885993485342,Human-Mid,0.4495114006514658
651,439,357,0.8132118451025057,Human-Easy,0.18678815489749434
652,718,506,0.7047353760445683,Human-Mid,0.29526462395543174
653,2215,1402,0.6329571106094808,Human-Mid,0.3670428893905192
654,813,571,0.7023370233702337,Human-Mid,0.29766297662976626
655,4511,2426,0.5377964974506761,Human-Mid,0.46220350254932385
656,1861,1251,0.6722192369693714,Human-Mid,0.32778076303062864
657,1780,1186,0.6662921348314607,Human-Mid,0.33370786516853934
658,2559,1279,0.4998046111762407,Human-Mid,0.5001953888237594
659,2649,1807,0.6821442053605135,Human-Mid,0.31785579463948654
660,230,141,0.6130434782608696,Human-Mid,0.3869565217391304
661,1977,568,0.28730399595346484,Human-Hard,0.7126960040465351
662,1567,768,0.4901084875558392,Human-Mid,0.5098915124441608
663,558,288,0.5161290322580645,Human-Mid,0.4838709677419355
664,2739,1275,0.4654983570646221,Human-Mid,0.5345016429353779
665,1537,1111,0.7228366948601171,Human-Mid,0.27716330513988285
666,191,104,0.5445026178010471,Human-Mid,0.45549738219895286
667,1767,747,0.4227504244482173,Human-Mid,0.5772495755517827
668,3204,2316,0.7228464419475655,Human-Mid,0.27715355805243447
669,2254,1052,0.46672582076308783,Human-Mid,0.5332741792369122
670,3980,1942,0.4879396984924623,Human-Mid,0.5120603015075377
671,1424,572,0.40168539325842695,Human-Mid,0.598314606741573
672,1812,1431,0.7897350993377483,Human-Mid,0.21026490066225167
673,2459,1900,0.7726718178121188,Human-Mid,0.2273281821878812
674,2524,1017,0.402931854199683,Human-Mid,0.597068145800317
675,2637,1301,0.4933636708380736,Human-Mid,0.5066363291619265
676,3098,1803,0.5819883795997418,Human-Mid,0.4180116204002582
677,2235,1112,0.4975391498881432,Human-Mid,0.5024608501118568
678,2839,1294,0.45579429376541036,Human-Mid,0.5442057062345896
679,1647,1400,0.8500303582270795,Human-Easy,0.1499696417729205
680,683,283,0.4143484626647145,Human-Mid,0.5856515373352855
681,1505,988,0.6564784053156146,Human-Mid,0.34352159468438537
682,1849,1203,0.6506219578150352,Human-Mid,0.3493780421849648
683,4780,3366,0.7041841004184101,Human-Mid,0.29581589958158994
684,1723,586,0.3401044689495067,Human-Hard,0.6598955310504933
685,1835,1091,0.5945504087193461,Human-Mid,0.40544959128065394
686,2192,1204,0.5492700729927007,Human-Mid,0.4507299270072993
687,2276,1376,0.6045694200351494,Human-Mid,0.39543057996485065
688,2684,1730,0.6445603576751118,Human-Mid,0.3554396423248882
689,1827,1084,0.5933223864258347,Human-Mid,0.4066776135741653
690,1766,1406,0.796149490373726,Human-Mid,0.20385050962627405
691,2713,1885,0.6948028013269444,Human-Mid,0.3051971986730556
692,1122,694,0.6185383244206774,Human-Mid,0.38146167557932265
693,168,95,0.5654761904761905,Human-Mid,0.43452380952380953
694,152,80,0.5263157894736842,Human-Mid,0.4736842105263158
695,2867,1819,0.634461109173352,Human-Mid,0.36553889082664803
696,2661,1446,0.5434047350620068,Human-Mid,0.4565952649379932
697,1321,884,0.6691900075700227,Human-Mid,0.33080999242997733
698,317,188,0.5930599369085173,Human-Mid,0.4069400630914827
699,213,139,0.6525821596244131,Human-Mid,0.3474178403755869
700,1733,1304,0.7524523946912868,Human-Mid,0.24754760530871323
701,1545,754,0.4880258899676375,Human-Mid,0.5119741100323625
702,215,87,0.4046511627906977,Human-Mid,0.5953488372093023
703,254,168,0.6614173228346457,Human-Mid,0.3385826771653543
704,1786,1051,0.5884658454647257,Human-Mid,0.4115341545352743
705,1279,747,0.5840500390930414,Human-Mid,0.41594996090695857
706,3475,2082,0.599136690647482,Human-Mid,0.400863309352518
707,2511,1581,0.6296296296296297,Human-Mid,0.37037037037037035
708,171,111,0.6491228070175439,Human-Mid,0.3508771929824561
709,2477,867,0.3500201857085184,Human-Hard,0.6499798142914817
710,2252,1661,0.7375666074600356,Human-Mid,0.26243339253996445
711,1752,617,0.3521689497716895,Human-Hard,0.6478310502283104
712,2089,1325,0.6342747726184778,Human-Mid,0.36572522738152224
713,600,405,0.675,Human-Mid,0.32499999999999996
714,2732,1703,0.6233528550512445,Human-Mid,0.3766471449487555
715,105,21,0.2,Human-Hard,0.8
716,2191,1373,0.6266544956640804,Human-Mid,0.3733455043359196
717,1880,1086,0.5776595744680851,Human-Mid,0.42234042553191486
718,1532,490,0.3198433420365535,Human-Hard,0.6801566579634465
719,157,81,0.5159235668789809,Human-Mid,0.4840764331210191
720,904,508,0.5619469026548672,Human-Mid,0.43805309734513276
721,2580,1385,0.5368217054263565,Human-Mid,0.46317829457364346
722,53,31,0.5849056603773585,Human-Mid,0.41509433962264153
723,2094,1191,0.5687679083094556,Human-Mid,0.43123209169054444
724,1910,1131,0.5921465968586388,Human-Mid,0.4078534031413612
725,1992,1035,0.5195783132530121,Human-Mid,0.48042168674698793
726,396,123,0.3106060606060606,Human-Hard,0.6893939393939394
727,3123,2322,0.7435158501440923,Human-Mid,0.25648414985590773
728,190,136,0.7157894736842105,Human-Mid,0.28421052631578947
729,2162,561,0.25948196114708605,Human-Hard,0.740518038852914
730,1110,818,0.736936936936937,Human-Mid,0.26306306306306304
731,2487,1858,0.7470848411741053,Human-Mid,0.25291515882589466
732,2611,1209,0.46304098046725395,Human-Mid,0.536959019532746
733,175,114,0.6514285714285715,Human-Mid,0.34857142857142853
734,1803,671,0.3721575152523572,Human-Hard,0.6278424847476428
