question_id,n_votes,consensus_status,consensus_option,llm_correct
high6087.txt_q0,3,consensus,A,1
high6087.txt_q1,3,consensus,B,1
high6087.txt_q2,3,consensus,A,1
high6152.txt_q0,3,consensus,D,1
high6152.txt_q1,3,consensus,C,1
high6175.txt_q0,3,consensus,B,0
high6175.txt_q1,3,consensus,C,1
high6175.txt_q2,3,consensus,C,1
high6182.txt_q0,3,consensus,C,1
high6182.txt_q1,3,consensus,A,0
high6182.txt_q2,3,consensus,D,0
high6248.txt_q0,3,consensus,C,1
high6248.txt_q1,3,consensus,D,1
high6248.txt_q2,3,consensus,B,1
high6249.txt_q0,3,consensus,A,1
high6249.txt_q1,3,consensus,C,1
high6249.txt_q2,3,consensus,B,1
high6260.txt_q0,3,consensus,A,1
high6260.txt_q1,3,consensus,D,1
high6260.txt_q2,3,consensus,A,1
high6260.txt_q3,3,consensus,B,1
high6274.txt_q0,3,consensus,B,1
high6274.txt_q1,3,consensus,C,1
high6298.txt_q0,3,consensus,B,1
high6298.txt_q1,3,consensus,A,1
high6298.txt_q2,3,consensus,D,1
high63.txt_q0,3,consensus,B,1
high63.txt_q1,3,consensus,D,1
high63.txt_q2,3,consensus,A,1
high63.txt_q3,3,consensus,B,1
high6313.txt_q0,3,consensus,A,1
high6313.txt_q1,3,consensus,D,1
high6313.txt_q2,3,consensus,C,1
high6313.txt_q3,3,consensus,C,1
high6326.txt_q0,3,consensus,C,1
high6326.txt_q1,3,consensus,D,1
high6326.txt_q2,3,consensus,B,1
high6331.txt_q0,3,consensus,B,1
high6331.txt_q1,3,consensus,D,1
high6331.txt_q2,3,consensus,B,1
high6348.txt_q0,3,consensus,C,1
high6348.txt_q1,3,consensus,D,1
high6348.txt_q2,3,consensus,B,1
high6348.txt_q3,3,consensus,C,1
high6352.txt_q0,3,consensus,B,1
high6352.txt_q1,3,consensus,D,1
high6352.txt_q2,3,consensus,D,1
high6352.txt_q3,3,consensus,A,1
high6372.txt_q0,3,consensus,A,1
high6384.txt_q0,3,consensus,C,1
high6384.txt_q1,3,consensus,B,1
high6384.txt_q2,3,consensus,C,1
high6396.txt_q0,3,consensus,B,1
high6396.txt_q1,3,consensus,C,1
high6396.txt_q2,3,consensus,D,1
high6396.txt_q3,3,consensus,D,1
high6397.txt_q0,3,consensus,D,0
high6397.txt_q1,3,consensus,C,1
high6397.txt_q2,3,consensus,B,1
high6426.txt_q0,3,consensus,B,1
high6426.txt_q1,3,consensus,B,1
high6426.txt_q2,3,consensus,D,1
high6429.txt_q0,3,consensus,B,1
high6447.txt_q0,3,consensus,B,1
high6447.txt_q1,3,consensus,C,1
high6447.txt_q2,3,consensus,D,1
high6473.txt_q0,3,consensus,D,1
high6473.txt_q1,3,consensus,D,1
high6473.txt_q2,3,consensus,B,1
high6473.txt_q3,3,consensus,C,1
high6488.txt_q0,3,consensus,A,1
high6488.txt_q1,3,consensus,B,1
high6488.txt_q2,3,consensus,B,1
high6488.txt_q3,3,consensus,C,1
high6527.txt_q0,3,consensus,A,1
high6527.txt_q1,3,consensus,D,1
high6527.txt_q2,3,consensus,C,1
high6551.txt_q0,3,consensus,A,1
high6551.txt_q1,3,consensus,D,1
high6551.txt_q2,3,consensus,C,1
high6551.txt_q3,3,consensus,D,1
high6553.txt_q0,3,consensus,C,1
high6553.txt_q1,3,consensus,A,1
high6553.txt_q2,3,consensus,D,1
high6553.txt_q3,3,consensus,A,0
high657.txt_q0,3,consensus,A,0
high657.txt_q1,3,consensus,D,1
high657.txt_q2,3,consensus,C,1
high6574.txt_q0,3,consensus,A,1
high6574.txt_q1,3,consensus,C,1
high6574.txt_q2,3,consensus,D,1
high6587.txt_q0,3,consensus,D,1
high6587.txt_q1,3,consensus,D,1
high6607.txt_q0,3,consensus,A,1
high6607.txt_q1,3,consensus,D,1
high6607.txt_q2,3,consensus,C,1
high6607.txt_q3,3,consensus,A,1
high6608.txt_q0,3,consensus,D,1
high6608.txt_q1,3,consensus,B,1
high6608.txt_q2,3,consensus,C,1
high6608.txt_q3,3,consensus,B,1
high6612.txt_q0,3,consensus,C,1
high6612.txt_q1,3,consensus,A,1
high6612.txt_q2,3,consensus,B,1
high6612.txt_q3,3,consensus,C,1
high6614.txt_q0,3,consensus,D,1
high6614.txt_q1,3,consensus,D,1
high6649.txt_q0,3,consensus,C,1
high6649.txt_q1,3,consensus,A,1
high6649.txt_q2,3,consensus,C,1
high667.txt_q0,3,consensus,A,1
high667.txt_q1,3,consensus,B,1
high667.txt_q2,3,consensus,B,1
high6683.txt_q0,3,consensus,A,1
high6683.txt_q1,3,consensus,A,1
high6683.txt_q2,3,consensus,B,1
high6702.txt_q0,3,consensus,A,1
high6702.txt_q1,3,consensus,C,1
high6702.txt_q2,3,consensus,D,1
high6702.txt_q3,3,consensus,C,1
high674.txt_q0,3,consensus,D,1
high674.txt_q1,3,consensus,B,1
high674.txt_q2,3,consensus,C,1
high6751.txt_q0,3,consensus,C,1
high6751.txt_q1,3,consensus,C,1
high6751.txt_q2,3,consensus,A,1
high6763.txt_q0,3,consensus,A,1
high6763.txt_q1,3,consensus,D,1
high6763.txt_q2,3,consensus,C,1
high6763.txt_q3,3,consensus,B,1
high677.txt_q0,3,consensus,A,1
high677.txt_q1,3,consensus,D,1
high677.txt_q2,3,consensus,C,1
high677.txt_q3,3,consensus,D,1
high6775.txt_q0,3,consensus,C,1
high6775.txt_q1,3,consensus,B,1
high6775.txt_q2,3,consensus,D,1
high6775.txt_q3,3,consensus,D,1
high6801.txt_q0,3,consensus,C,1
high6801.txt_q1,3,consensus,D,1
high6814.txt_q0,3,consensus,C,1
high6814.txt_q1,3,consensus,A,1
high6814.txt_q2,3,consensus,B,0
high6814.txt_q3,3,consensus,C,1
high6838.txt_q0,3,consensus,B,1
high6855.txt_q0,3,consensus,B,1
high6855.txt_q1,3,consensus,A,1
high6855.txt_q2,3,consensus,A,1
high6855.txt_q3,3,consensus,B,1
high6903.txt_q0,3,consensus,D,1
high6903.txt_q1,3,consensus,B,1
high6903.txt_q2,3,consensus,C,1
high6915.txt_q0,3,consensus,D,1
high6915.txt_q1,3,consensus,D,1
high6915.txt_q2,3,consensus,D,1
high6915.txt_q3,3,consensus,A,1
high6964.txt_q0,3,consensus,B,1
high6964.txt_q1,3,consensus,D,1
high6964.txt_q2,3,consensus,A,1
high6973.txt_q0,3,consensus,D,1
high6973.txt_q1,3,consensus,A,1
high6973.txt_q2,3,consensus,A,1
high6973.txt_q3,3,consensus,B,1
high7006.txt_q0,3,consensus,B,1
high7006.txt_q1,3,consensus,D,1
high7006.txt_q2,3,consensus,D,1
high7037.txt_q0,3,consensus,B,1
high7037.txt_q1,3,consensus,A,1
high7056.txt_q0,3,consensus,A,1
high7056.txt_q1,3,consensus,B,1
high7056.txt_q2,3,consensus,C,1
high7056.txt_q3,3,consensus,A,1
high7083.txt_q0,3,consensus,C,1
high7083.txt_q1,3,consensus,D,1
high7083.txt_q2,3,consensus,A,1
high7085.txt_q0,3,consensus,C,1
high7085.txt_q1,3,consensus,D,1
high7085.txt_q2,3,consensus,B,1
high7101.txt_q0,3,consensus,A,1
high7101.txt_q1,3,consensus,C,1
high7101.txt_q2,3,consensus,A,1
high7190.txt_q0,3,consensus,C,1
high7190.txt_q1,3,consensus,A,1
high7190.txt_q2,3,consensus,D,1
high7190.txt_q3,3,consensus,B,1
high7197.txt_q0,3,consensus,B,1
high7197.txt_q1,3,consensus,D,1
high7197.txt_q2,3,consensus,C,1
high721.txt_q0,3,consensus,D,1
high721.txt_q1,3,consensus,C,1
high721.txt_q2,3,consensus,B,1
high7218.txt_q0,3,consensus,C,1
high7218.txt_q1,3,consensus,B,1
high7218.txt_q2,3,consensus,A,1
high7252.txt_q0,3,consensus,D,1
high7252.txt_q1,3,consensus,B,1
high7252.txt_q2,3,consensus,A,1
high7271.txt_q0,3,consensus,A,1
high7300.txt_q0,3,consensus,C,1
high7300.txt_q1,3,consensus,B,1
high7300.txt_q2,3,consensus,A,1
high7363.txt_q0,3,consensus,D,1
high7363.txt_q1,3,consensus,C,0
high7363.txt_q2,3,consensus,A,1
high7363.txt_q3,3,consensus,C,1
high7418.txt_q0,3,consensus,C,1
high7418.txt_q1,3,consensus,B,1
high7418.txt_q2,3,consensus,D,1
high7445.txt_q0,3,consensus,D,1
high7445.txt_q1,3,consensus,B,1
high7445.txt_q2,3,consensus,A,1
high7445.txt_q3,3,consensus,C,1
high7451.txt_q0,3,consensus,B,1
high7451.txt_q1,3,consensus,D,1
high7451.txt_q2,3,consensus,D,1
high7451.txt_q3,3,consensus,C,1
high7462.txt_q0,3,consensus,A,1
high7462.txt_q1,3,consensus,C,0
high7462.txt_q2,3,consensus,B,1
high7462.txt_q3,3,consensus,B,0
high7463.txt_q0,3,consensus,B,1
high7463.txt_q1,3,consensus,C,1
high7463.txt_q2,3,consensus,C,1
high7481.txt_q0,3,consensus,B,1
high7481.txt_q1,3,consensus,C,1
high7481.txt_q2,3,consensus,D,1
high7481.txt_q3,3,consensus,D,1
high7487.txt_q0,3,consensus,D,1
high7487.txt_q1,3,consensus,A,1
high7487.txt_q2,3,consensus,C,1
high7487.txt_q3,3,consensus,C,0
high7487.txt_q4,3,consensus,A,1
high7491.txt_q0,3,consensus,C,1
high7491.txt_q1,3,consensus,B,1
high7491.txt_q2,3,consensus,A,1
high7491.txt_q3,3,consensus,B,1
high7495.txt_q0,3,consensus,A,1
high7495.txt_q1,3,consensus,D,1
high7495.txt_q2,3,consensus,C,1
high75.txt_q0,3,consensus,C,1
high75.txt_q1,3,consensus,B,1
high75.txt_q2,3,consensus,A,1
high7514.txt_q0,3,consensus,B,1
high7514.txt_q1,3,consensus,D,1
high7514.txt_q2,3,consensus,D,1
high7524.txt_q0,3,no_consensus,,0
high7524.txt_q1,3,consensus,A,1
high7524.txt_q2,3,consensus,B,1
high7574.txt_q0,3,consensus,A,1
high7574.txt_q1,3,consensus,C,1
high7574.txt_q2,3,consensus,B,0
high7588.txt_q0,3,consensus,A,1
high7588.txt_q1,3,consensus,B,1
high7588.txt_q2,3,consensus,B,1
high7588.txt_q3,3,consensus,D,1
high7588.txt_q4,3,consensus,C,1
high760.txt_q0,3,consensus,A,1
high760.txt_q1,3,consensus,C,1
high760.txt_q2,3,consensus,C,1
high760.txt_q3,3,consensus,B,1
high763.txt_q0,3,consensus,C,1
high763.txt_q1,3,consensus,B,1
high763.txt_q2,3,consensus,C,1
high763.txt_q3,3,consensus,A,1
high7637.txt_q0,3,consensus,C,0
high7637.txt_q1,3,consensus,C,1
high7639.txt_q0,3,consensus,D,1
high7639.txt_q1,3,consensus,A,1
high7648.txt_q0,3,consensus,D,1
high7648.txt_q1,3,consensus,C,1
high7648.txt_q2,3,consensus,D,1
high7648.txt_q3,3,consensus,B,1
high7652.txt_q0,3,consensus,A,1
high7652.txt_q1,3,consensus,B,1
high7652.txt_q2,3,consensus,A,1
high7652.txt_q3,3,consensus,D,1
high7652.txt_q4,3,consensus,C,1
high7705.txt_q0,3,consensus,A,1
high7705.txt_q1,3,consensus,B,1
high7705.txt_q2,3,consensus,C,1
high7705.txt_q3,3,consensus,C,1
high7724.txt_q0,3,consensus,C,1
high7724.txt_q1,3,consensus,B,1
high7724.txt_q2,3,consensus,C,1
high7733.txt_q0,3,consensus,B,1
high7733.txt_q1,3,consensus,A,1
high7745.txt_q0,3,consensus,C,1
high7745.txt_q1,3,consensus,A,1
high7745.txt_q2,3,consensus,C,1
high7752.txt_q0,3,consensus,A,0
high7752.txt_q1,3,consensus,A,1
high7752.txt_q2,3,consensus,D,0
high7752.txt_q3,3,consensus,C,1
high7780.txt_q0,3,consensus,A,1
high7780.txt_q1,3,consensus,C,1
high7780.txt_q2,3,consensus,A,0
high7780.txt_q3,3,consensus,C,1
high7786.txt_q0,3,consensus,C,1
high7786.txt_q1,3,consensus,B,1
high7786.txt_q2,3,consensus,C,1
high7786.txt_q3,3,consensus,B,1
high7803.txt_q0,3,consensus,B,1
high7803.txt_q1,3,consensus,A,1
high7803.txt_q2,3,consensus,B,1
high7803.txt_q3,3,consensus,A,1
high7805.txt_q0,3,consensus,D,1
high7805.txt_q1,3,consensus,A,1
high7805.txt_q2,3,consensus,B,1
high7811.txt_q0,3,consensus,C,1
high7811.txt_q1,3,consensus,D,1
high7811.txt_q2,3,consensus,A,1
high7811.txt_q3,3,consensus,A,1
high782.txt_q0,3,consensus,B,1
high782.txt_q1,3,consensus,A,1
high782.txt_q2,3,consensus,B,1
high782.txt_q3,3,consensus,D,1
high782.txt_q4,3,no_consensus,,0
high7822.txt_q0,3,consensus,C,1
high7822.txt_q1,3,consensus,B,1
high7822.txt_q2,3,consensus,D,1
high7822.txt_q3,3,consensus,B,1
high7827.txt_q0,3,consensus,A,1
high7827.txt_q1,3,consensus,B,1
high7827.txt_q2,3,consensus,C,1
high7827.txt_q3,3,consensus,B,1
high7852.txt_q0,3,consensus,D,1
high7852.txt_q1,3,consensus,B,1
high7852.txt_q2,3,consensus,D,1
high7890.txt_q0,3,consensus,A,1
high7890.txt_q1,3,consensus,C,1
high7896.txt_q0,3,consensus,C,1
high7896.txt_q1,3,consensus,B,1
high7896.txt_q2,3,consensus,D,1
high7944.txt_q0,3,consensus,A,1
high7944.txt_q1,3,consensus,D,1
high7944.txt_q2,3,consensus,C,1
high7944.txt_q3,3,consensus,B,1
high7998.txt_q0,3,consensus,C,1
high7998.txt_q1,3,consensus,B,1
high7998.txt_q2,3,consensus,C,1
high8046.txt_q0,3,consensus,B,1
high8046.txt_q1,3,consensus,D,1
high8046.txt_q2,3,consensus,A,1
high8060.txt_q0,3,consensus,A,1
high8060.txt_q1,3,consensus,B,1
high8060.txt_q2,3,consensus,C,1
high8060.txt_q3,3,consensus,B,1
high8110.txt_q0,3,consensus,B,1
high8110.txt_q1,3,consensus,D,1
high8110.txt_q2,3,consensus,A,1
high8114.txt_q0,3,consensus,B,1
high8114.txt_q1,3,consensus,A,1
high8114.txt_q2,3,consensus,B,1
high8114.txt_q3,3,consensus,A,1
high8132.txt_q0,3,consensus,D,1
high8132.txt_q1,3,consensus,B,1
high8132.txt_q2,3,consensus,A,1
high8132.txt_q3,3,consensus,A,1
high8145.txt_q0,3,consensus,C,1
high8145.txt_q1,3,consensus,D,1
high8145.txt_q2,3,consensus,D,1
high8145.txt_q3,3,consensus,A,1
high8162.txt_q0,3,consensus,A,1
high8162.txt_q1,3,consensus,C,1
high8162.txt_q2,3,consensus,B,1
high818.txt_q0,3,consensus,B,1
high818.txt_q1,3,consensus,D,1
high818.txt_q2,3,consensus,A,1
high8191.txt_q0,3,consensus,B,1
high8191.txt_q1,3,consensus,C,1
high8191.txt_q2,3,consensus,B,0
high8191.txt_q3,3,consensus,C,0
high8209.txt_q0,3,consensus,A,1
high8209.txt_q1,3,consensus,B,1
high8209.txt_q2,3,consensus,C,1
high8209.txt_q3,3,consensus,A,1
high8217.txt_q0,3,consensus,D,1
high8217.txt_q1,3,consensus,B,1
high8217.txt_q2,3,consensus,D,1
high8217.txt_q3,3,consensus,C,1
high8217.txt_q4,3,consensus,A,1
high8238.txt_q0,3,consensus,D,1
high8238.txt_q1,3,consensus,C,1
high8238.txt_q2,3,consensus,B,1
high8238.txt_q3,3,consensus,D,1
high8282.txt_q0,3,consensus,D,1
high8282.txt_q1,3,consensus,D,1
high8282.txt_q2,3,consensus,B,1
high8345.txt_q0,3,consensus,C,1
high8345.txt_q1,3,consensus,D,1
high8345.txt_q2,3,consensus,A,1
high8345.txt_q3,3,consensus,B,1
high8385.txt_q0,3,consensus,A,1
high8385.txt_q1,3,consensus,D,1
high8385.txt_q2,3,consensus,D,1
high8385.txt_q3,3,consensus,D,1
high839.txt_q0,3,consensus,D,1
high839.txt_q1,3,consensus,D,1
high839.txt_q2,3,consensus,B,1
high839.txt_q3,3,consensus,A,1
high839.txt_q4,3,consensus,C,1
high8395.txt_q0,3,consensus,D,1
high8395.txt_q1,3,consensus,B,1
high8395.txt_q2,3,consensus,C,1
high8406.txt_q0,3,consensus,D,1
high8406.txt_q1,3,consensus,C,0
high8406.txt_q2,3,consensus,B,1
high8422.txt_q0,3,consensus,C,1
high8422.txt_q1,3,consensus,A,1
high8422.txt_q2,3,consensus,D,1
high8453.txt_q0,3,consensus,B,1
high8453.txt_q1,3,consensus,C,1
high8453.txt_q2,3,consensus,C,1
high8453.txt_q3,3,consensus,B,1
high8453.txt_q4,3,consensus,A,1
high8462.txt_q0,3,consensus,A,1
high8462.txt_q1,3,consensus,D,1
high8462.txt_q2,3,consensus,C,1
high8462.txt_q3,3,consensus,D,1
high8482.txt_q0,3,consensus,D,1
high8482.txt_q1,3,consensus,D,1
high8482.txt_q2,3,consensus,A,1
high8508.txt_q0,3,consensus,D,1
high8508.txt_q1,3,consensus,A,1
high8508.txt_q2,3,consensus,B,1
high8508.txt_q3,3,consensus,C,1
high8508.txt_q4,3,consensus,D,1
high8512.txt_q0,3,no_consensus,,0
high8512.txt_q1,3,consensus,D,1
high8512.txt_q2,3,consensus,D,1
high8512.txt_q3,3,consensus,C,1
high8527.txt_q0,3,consensus,C,1
high8527.txt_q1,3,consensus,B,1
high8527.txt_q2,3,consensus,B,1
high8527.txt_q3,3,consensus,A,1
high8561.txt_q0,3,consensus,C,1
high8561.txt_q1,3,consensus,D,1
high8561.txt_q2,3,consensus,C,0
high8602.txt_q0,3,consensus,B,1
high8602.txt_q1,3,consensus,D,1
high8602.txt_q2,3,consensus,D,1
high8614.txt_q0,3,consensus,A,1
high8614.txt_q1,3,consensus,B,1
high8614.txt_q2,3,no_consensus,,0
high8614.txt_q3,3,consensus,A,1
high8623.txt_q0,3,consensus,D,1
high8623.txt_q1,3,consensus,C,1
high8623.txt_q2,3,consensus,C,1
high8623.txt_q3,3,consensus,C,1
high8623.txt_q4,3,consensus,B,1
high8635.txt_q0,3,consensus,A,1
high8635.txt_q1,3,consensus,C,1
high8635.txt_q2,3,consensus,B,1
high8635.txt_q3,3,consensus,D,1
high8670.txt_q0,3,consensus,D,1
high8670.txt_q1,3,consensus,A,1
high8670.txt_q2,3,consensus,B,1
high8670.txt_q3,3,consensus,C,1
high8686.txt_q0,3,consensus,A,1
high8686.txt_q1,3,consensus,C,1
high8708.txt_q0,3,consensus,C,1
high8708.txt_q1,3,consensus,D,1
high8708.txt_q2,3,consensus,A,1
high8708.txt_q3,3,consensus,D,1
high8736.txt_q0,3,consensus,D,1
high8736.txt_q1,3,consensus,A,1
high8736.txt_q2,3,consensus,B,1
high8736.txt_q3,3,consensus,B,1
high8736.txt_q4,3,consensus,C,1
high8747.txt_q0,3,consensus,D,1
high8747.txt_q1,3,consensus,A,1
high8747.txt_q2,3,consensus,C,1
high8789.txt_q0,3,consensus,C,1
high8789.txt_q1,3,consensus,B,1
high8789.txt_q2,3,consensus,C,1
high8789.txt_q3,3,consensus,A,1
high8800.txt_q0,3,consensus,C,1
high8800.txt_q1,3,consensus,A,1
high8811.txt_q0,3,consensus,A,1
high8811.txt_q1,3,consensus,D,1
high8811.txt_q2,3,consensus,B,1
high8811.txt_q3,3,consensus,D,1
high8811.txt_q4,3,consensus,C,1
high8826.txt_q0,3,consensus,D,1
high8826.txt_q1,3,consensus,B,1
high8826.txt_q2,3,consensus,C,1
high883.txt_q0,3,consensus,C,1
high883.txt_q1,3,consensus,B,1
high883.txt_q2,3,consensus,B,1
high883.txt_q3,3,consensus,A,1
high884.txt_q0,3,consensus,C,1
high884.txt_q1,3,consensus,C,1
high884.txt_q2,3,consensus,A,1
high8862.txt_q0,3,consensus,B,1
high8862.txt_q1,3,consensus,A,1
high8862.txt_q2,3,consensus,D,1
high8862.txt_q3,3,consensus,A,1
high8881.txt_q0,3,consensus,C,0
high8881.txt_q1,3,consensus,D,1
high8881.txt_q2,3,consensus,B,1
high8881.txt_q3,3,consensus,C,1
high8918.txt_q0,3,consensus,C,1
high8918.txt_q1,3,consensus,A,1
high8919.txt_q0,3,consensus,B,1
high8919.txt_q1,3,consensus,D,1
high8935.txt_q0,3,consensus,A,0
high8935.txt_q1,3,consensus,B,1
high8935.txt_q2,3,consensus,C,1
high8935.txt_q3,3,consensus,D,1
high8935.txt_q4,3,consensus,A,1
high8982.txt_q0,3,consensus,B,1
high8982.txt_q1,3,consensus,B,1
high8982.txt_q2,3,consensus,A,1
high8985.txt_q0,3,consensus,C,1
high8985.txt_q1,3,consensus,D,1
high8985.txt_q2,3,consensus,B,1
high8985.txt_q3,3,consensus,A,1
high9002.txt_q0,3,consensus,B,1
high9002.txt_q1,3,consensus,A,1
high9002.txt_q2,3,consensus,C,1
high9002.txt_q3,3,consensus,B,1
high9003.txt_q0,3,consensus,B,1
high9003.txt_q1,3,consensus,C,1
high9003.txt_q2,3,consensus,D,1
high9027.txt_q0,3,consensus,B,1
high9027.txt_q1,3,consensus,C,1
high9027.txt_q2,3,consensus,D,1
high9027.txt_q3,3,consensus,B,1
high9027.txt_q4,3,consensus,A,1
high9067.txt_q0,3,consensus,C,1
high9067.txt_q1,3,consensus,B,1
high9067.txt_q2,3,consensus,A,1
high9071.txt_q0,3,consensus,D,1
high9071.txt_q1,3,consensus,D,1
high9071.txt_q2,3,consensus,B,1
high9071.txt_q3,3,consensus,C,1
high9071.txt_q4,3,consensus,C,1
high9117.txt_q0,3,consensus,B,1
high9117.txt_q1,3,consensus,C,1
high9117.txt_q2,3,consensus,C,1
high9117.txt_q3,3,consensus,C,0
high9118.txt_q0,3,consensus,B,1
high9118.txt_q1,3,consensus,B,1
high9138.txt_q0,3,consensus,A,1
high9138.txt_q1,3,consensus,C,1
high9138.txt_q2,3,consensus,D,1
high9168.txt_q0,3,consensus,D,1
high9168.txt_q1,3,consensus,B,1
high9168.txt_q2,3,consensus,B,1
high9187.txt_q0,3,consensus,C,1
high9187.txt_q1,3,consensus,B,1
high9187.txt_q2,3,consensus,C,1
high9266.txt_q0,3,consensus,B,1
high9266.txt_q1,3,consensus,C,1
high9272.txt_q0,3,consensus,C,1
high9272.txt_q1,3,consensus,C,1
high9272.txt_q2,3,consensus,B,1
high9272.txt_q3,3,consensus,A,1
high9349.txt_q0,3,consensus,C,1
high9349.txt_q1,3,consensus,A,1
high9349.txt_q2,3,consensus,A,1
high9349.txt_q3,3,consensus,A,1
high9351.txt_q0,3,consensus,A,1
high9351.txt_q1,3,consensus,C,1
high9351.txt_q2,3,consensus,C,1
high9351.txt_q3,3,consensus,B,1
high939.txt_q0,3,consensus,B,1
high939.txt_q1,3,consensus,A,1
high9395.txt_q0,3,consensus,C,1
high9395.txt_q1,3,consensus,A,1
high9395.txt_q2,3,consensus,C,1
high9399.txt_q0,3,consensus,D,1
high9399.txt_q1,3,no_consensus,,0
high9399.txt_q2,3,consensus,D,1
high9407.txt_q0,3,consensus,C,1
high9407.txt_q1,3,consensus,D,1
high9408.txt_q0,3,consensus,C,1
high9408.txt_q1,3,consensus,D,1
high9408.txt_q2,3,consensus,B,1
high9417.txt_q0,3,consensus,D,1
high9417.txt_q1,3,consensus,B,1
high9417.txt_q2,3,consensus,D,1
high9417.txt_q3,3,consensus,C,1
high9444.txt_q0,3,consensus,C,1
high9444.txt_q1,3,consensus,A,1
high9444.txt_q2,3,consensus,A,1
high9444.txt_q3,3,consensus,B,1
high9463.txt_q0,3,consensus,C,1
high9463.txt_q1,3,consensus,D,1
high9463.txt_q2,3,consensus,A,1
high9481.txt_q0,3,consensus,D,1
high9481.txt_q1,3,consensus,C,1
high9481.txt_q2,3,consensus,B,1
high9494.txt_q0,3,consensus,C,1
high9516.txt_q0,3,consensus,D,1
high9516.txt_q1,3,consensus,B,1
high9516.txt_q2,3,consensus,C,1
high9516.txt_q3,3,consensus,A,1
high952.txt_q0,3,consensus,D,1
high952.txt_q1,3,consensus,B,1
high952.txt_q2,3,consensus,A,1
high9543.txt_q0,3,consensus,A,1
high9543.txt_q1,3,consensus,C,1
high9579.txt_q0,3,consensus,C,1
high9579.txt_q1,3,consensus,A,1
high9616.txt_q0,3,consensus,D,1
high9616.txt_q1,3,consensus,D,1
high9616.txt_q2,3,consensus,C,1
high9625.txt_q0,3,consensus,B,1
high9625.txt_q1,3,consensus,A,0
high9625.txt_q2,3,consensus,C,1
high9627.txt_q0,3,consensus,B,1
high9627.txt_q1,3,consensus,C,1
high9709.txt_q0,3,consensus,B,1
high9709.txt_q1,3,consensus,B,1
high9709.txt_q2,3,consensus,C,1
high9737.txt_q0,3,consensus,C,1
high9737.txt_q1,3,consensus,C,1
high9737.txt_q2,3,consensus,A,1
high9750.txt_q0,3,consensus,D,0
high9750.txt_q1,3,consensus,D,1
high9779.txt_q0,3,consensus,C,1
high9779.txt_q1,3,consensus,C,1
high9779.txt_q2,3,consensus,D,1
high9779.txt_q3,3,consensus,C,1
high9805.txt_q0,3,consensus,C,1
high9805.txt_q1,3,consensus,A,1
high9805.txt_q2,3,consensus,B,1
high9805.txt_q3,3,consensus,D,1
high981.txt_q0,3,consensus,C,1
high981.txt_q1,3,consensus,B,1
high9813.txt_q0,3,consensus,B,1
high9813.txt_q1,3,consensus,D,1
high9813.txt_q2,3,consensus,B,1
high9828.txt_q0,3,consensus,D,1
high9828.txt_q1,3,consensus,C,1
high9828.txt_q2,3,consensus,D,1
high9828.txt_q3,3,consensus,A,1
high9841.txt_q0,3,consensus,B,1
high9841.txt_q1,3,consensus,D,1
high9841.txt_q2,3,consensus,A,1
high9841.txt_q3,3,consensus,D,1
high9864.txt_q0,3,consensus,A,1
high9864.txt_q1,3,consensus,B,1
high9864.txt_q2,3,consensus,D,1
high9897.txt_q0,3,consensus,B,1
high9897.txt_q1,3,consensus,C,1
high9897.txt_q2,3,consensus,B,1
high9957.txt_q0,3,consensus,A,1
high9957.txt_q1,3,consensus,D,1
high9957.txt_q2,3,consensus,C,1
high9957.txt_q3,3,consensus,B,1
high9979.txt_q0,3,consensus,B,0
high9979.txt_q1,3,consensus,B,0
high9987.txt_q0,3,consensus,D,1
high9987.txt_q1,3,consensus,B,1
high9987.txt_q2,3,consensus,C,1
middle1011.txt_q0,3,consensus,C,1
middle1011.txt_q1,3,consensus,D,1
middle1011.txt_q2,3,consensus,C,1
middle1011.txt_q3,3,consensus,A,1
middle1011.txt_q4,3,consensus,C,1
middle1030.txt_q0,3,consensus,C,1
middle1030.txt_q1,3,consensus,D,1
middle1030.txt_q2,3,consensus,C,1
middle1030.txt_q3,3,consensus,C,1
middle1031.txt_q0,3,consensus,C,1
middle1031.txt_q1,3,consensus,D,1
middle1031.txt_q2,3,consensus,B,1
middle1031.txt_q3,3,consensus,B,1
middle1031.txt_q4,3,consensus,D,1
middle1035.txt_q0,3,consensus,D,1
middle1035.txt_q1,3,consensus,D,0
middle1035.txt_q2,3,consensus,A,1
middle1035.txt_q3,3,consensus,A,1
middle1035.txt_q4,3,consensus,C,1
middle1045.txt_q0,3,consensus,C,1
middle1045.txt_q1,3,consensus,C,1
middle1045.txt_q2,3,consensus,D,1
middle1061.txt_q0,3,consensus,B,1
middle1061.txt_q1,3,consensus,D,1
middle1071.txt_q0,3,consensus,B,1
middle1071.txt_q1,3,consensus,C,1
middle1071.txt_q2,3,consensus,A,1
middle1071.txt_q3,3,consensus,B,1
middle1081.txt_q0,3,consensus,A,1
middle1081.txt_q1,3,consensus,D,1
middle1097.txt_q0,3,consensus,B,1
middle1097.txt_q1,3,consensus,C,1
middle1097.txt_q2,3,consensus,A,0
middle1097.txt_q3,3,consensus,C,1
middle1097.txt_q4,3,consensus,B,1
middle1129.txt_q0,3,consensus,A,1
middle1129.txt_q1,3,consensus,C,1
middle1129.txt_q2,3,consensus,D,1
middle1132.txt_q0,3,consensus,C,1
middle1132.txt_q1,3,consensus,C,1
middle1132.txt_q2,3,consensus,D,1
middle1132.txt_q3,3,consensus,D,1
