question_id,content_asset_path,content_asset_sha256,correct_option,n_attempts,n_students,n_correct,empirical_correctness
642,data/eedi_public_download/extracted/data/images/642.jpg,3a5fdd7bee3e63e56a46285d83657a23322fca068314475412061fd8061b2a79,2,2861,2861,1479,0.5169521146452289
643,data/eedi_public_download/extracted/data/images/643.jpg,0919e8c3c2511e3a4785e8457a1d3a5771334611765f8e23aefa55cf9528a2e2,3,865,865,591,0.6832369942196532
644,data/eedi_public_download/extracted/data/images/644.jpg,fa9ec18156da403c6382cca336c0ce33cfbbe7641f6527e7012be72b22bb1eed,2,2385,2385,1514,0.6348008385744235
645,data/eedi_public_download/extracted/data/images/645.jpg,cc57d1180e350080d81b590ba5dd14424382cad3bcaaa9eac92861557ce6c802,2,2313,2313,1547,0.6688283614353653
646,data/eedi_public_download/extracted/data/images/646.jpg,fa787e7017344871de9cb251eb83f184c99180dd50a609db9b6a77029bbf8ebf,2,2616,2616,1749,0.6685779816513762
647,data/eedi_public_download/extracted/data/images/647.jpg,b1290edf7db82aae9c6a4e8e34bf7c13844336e8ade25ae93082a39fb31c097e,4,467,467,153,0.32762312633832974
648,data/eedi_public_download/extracted/data/images/648.jpg,24f4adaeab66e024f69846b4f7631bc101da124b6170e4f77b8694d2d3f2ce40,3,78,78,37,0.47435897435897434
649,data/eedi_public_download/extracted/data/images/649.jpg,b18589611fd8237e68dee78a590e6083549b120fe0350561069e0233b4585fb0,3,136,136,66,0.4852941176470588
650,data/eedi_public_download/extracted/data/images/650.jpg,7e96cb5ec216bd851ceb448997a8d719ad6dabcbaa84b0dc685de5eee24e4797,4,2630,2630,1426,0.5422053231939163
651,data/eedi_public_download/extracted/data/images/651.jpg,b863037688fb9d3210212ce5da22e3e5cfa32c24542f7dc6a1614a798717ef9b,2,82,82,48,0.5853658536585366
652,data/eedi_public_download/extracted/data/images/652.jpg,21d0c1bc8f2ce8c26c084c12a77772387425a0072d10c74ab06e072099237dd5,1,603,603,427,0.7081260364842454
653,data/eedi_public_download/extracted/data/images/653.jpg,e9f8965a222ade8940d2d6456aed378d91da00ae4404370f99c463651a77fa1e,4,2164,2164,1366,0.6312384473197782
654,data/eedi_public_download/extracted/data/images/654.jpg,0dd359900fd7450c7a753923273b319db20b414fad8d521dda7e44cf93bfb7f1,2,320,320,218,0.68125
655,data/eedi_public_download/extracted/data/images/655.jpg,45d405422167d0d6d3cf29940d05023061815657e13862734a647fae1caecb29,3,2375,2375,1386,0.5835789473684211
656,data/eedi_public_download/extracted/data/images/656.jpg,0e70271beed1ea8d14cac4e672a34dfc34a8b32ac954b8df227bb6ffa14285d8,1,1744,1744,1178,0.6754587155963303
657,data/eedi_public_download/extracted/data/images/657.jpg,b498c90dc938cc2352303cc8b7ceb4647a454b2209d26f03b6c1feb04610db7c,3,1705,1705,1136,0.6662756598240469
658,data/eedi_public_download/extracted/data/images/658.jpg,9b7d22ea902954c925f99139701e123969c87895099bd0aee654ff646b6b84bf,1,2477,2477,1223,0.4937424303593056
659,data/eedi_public_download/extracted/data/images/659.jpg,c19581da4cc81326f32970624007e65aa66f899920b981e32e73b22970f52ea3,3,2422,2422,1596,0.6589595375722543
660,data/eedi_public_download/extracted/data/images/660.jpg,a900ee7339d7ad33520bd42c61f4a73d3788baf67a6cb9b58d212152abe5def8,4,6,6,6,1.0
661,data/eedi_public_download/extracted/data/images/661.jpg,877aaa95a4d0f0c9136a3d23ac3ad288352bd4592723b6e35e7acfad6281b33c,2,1674,1674,410,0.24492234169653523
662,data/eedi_public_download/extracted/data/images/662.jpg,e9a69f98eeee61be94d0b7ebecf8eed37dc8c72974ea3050618c6cd0581eb44a,1,1431,1431,680,0.4751921733053808
663,data/eedi_public_download/extracted/data/images/663.jpg,d4608398500eea9d1647ab5ca9bbd7c0b7fe90ee74bdff1f6fa13897a5c8fe86,2,167,167,48,0.2874251497005988
664,data/eedi_public_download/extracted/data/images/664.jpg,7a76934a38f840bcb665524888ea029ce38b540c64cd9e888d4f0dc10c92f1e5,3,2621,2621,1171,0.4467760396795116
665,data/eedi_public_download/extracted/data/images/665.jpg,3a1b67c73bef699464c2eb890a7e72206cfef318cd764a76602280bf0635bd01,4,230,230,125,0.5434782608695652
666,data/eedi_public_download/extracted/data/images/666.jpg,bc642fef86891a7ef88f46c7d4ed9077d461265fd12d1648087b3b85602865e2,1,78,78,44,0.5641025641025641
667,data/eedi_public_download/extracted/data/images/667.jpg,39c7a032038319843f03478a8ac2a9148e9b48cc16c0c9d86c3ae7c88b13c846,1,1622,1622,639,0.39395807644882863
668,data/eedi_public_download/extracted/data/images/668.jpg,e7637b781e190eaf4f9fbaab00be4d782752510363f5d0ab59026c93a4abf865,3,2934,2934,2113,0.7201772324471711
669,data/eedi_public_download/extracted/data/images/669.jpg,a5670b2860ab415aa521f501a756e8f0b6a15722b95fb1afd739718d43e01ce1,4,2192,2192,996,0.4543795620437956
670,data/eedi_public_download/extracted/data/images/670.jpg,5f4e7586fe23c125da65464df59e52be5f7c39556b6ed0e2f519a7541a6c0053,3,2825,2825,964,0.34123893805309735
671,data/eedi_public_download/extracted/data/images/671.jpg,7687e342b0b6af861139ff0da9afcbce9e84194950e84d50134430a0fba47c78,4,112,112,47,0.41964285714285715
672,data/eedi_public_download/extracted/data/images/672.jpg,058c027a1f466e53472df084324c9c29f2be0a0e60314ea53b093182b7ba9c02,1,1727,1727,1398,0.8094962362478286
673,data/eedi_public_download/extracted/data/images/673.jpg,7a1a906cd53b61f6b012ec9be78c24c4f31738439360be6d89c85e79ef9ed4a7,2,2348,2348,1822,0.7759795570698467
674,data/eedi_public_download/extracted/data/images/674.jpg,0c18bfbdeaf7941a7222bda925b027f9282f1cfa7134bd8ae16d9975e5f832f7,2,2107,2107,792,0.375889890840057
675,data/eedi_public_download/extracted/data/images/675.jpg,681156132ccf6b1e259c54d14f3f16d0df6528a02c1d8e43a49f812095390b79,2,2577,2577,1260,0.4889406286379511
676,data/eedi_public_download/extracted/data/images/676.jpg,3528cf3e771b8842eee20c5f737663abfabe144570bb9df66fdccccf70938b20,1,2878,2878,1661,0.5771369006254343
677,data/eedi_public_download/extracted/data/images/677.jpg,9b6f06ea3043ce69085a9fc97183a7f44eb128602b1429fd9ed0531914ac9a1c,4,1805,1805,752,0.4166204986149584
678,data/eedi_public_download/extracted/data/images/678.jpg,fee113465485a5bb75a4a326517b913a921674a086785fb607843f7b15185ce7,4,2621,2621,1156,0.44105303319343764
679,data/eedi_public_download/extracted/data/images/679.jpg,4f75b26f6c02cbb9e96c1a6c9005259a72d8474674ec4b31a0acbf77581e708c,3,1546,1546,1326,0.8576972833117723
680,data/eedi_public_download/extracted/data/images/680.jpg,2ad7478004cc8ae674c3967d3799b890901badb77da6ced8ead93cc8a9e60ed7,2,11,11,4,0.36363636363636365
681,data/eedi_public_download/extracted/data/images/681.jpg,21ca4badb9e6e77900573c1f57e631a1689955dabfc38a139bb5760cf05fb90c,3,623,623,302,0.48475120385232745
682,data/eedi_public_download/extracted/data/images/682.jpg,cc494dfbfc1eb722e433297eeb67f11b6c15bafbde3270e1a60df5ee8d5ba71a,3,1737,1737,1150,0.6620610247553252
683,data/eedi_public_download/extracted/data/images/683.jpg,589a87eef0f4fb928ad7cf8a6f0e20d9fbd8be46931eac20565041dfa89a1f82,1,2107,2107,1533,0.7275747508305648
684,data/eedi_public_download/extracted/data/images/684.jpg,d60965c0678c16a8885377a14ed02264c2cb36b8683f4fd1df3664feab4924ac,1,1567,1567,477,0.3044033184428845
685,data/eedi_public_download/extracted/data/images/685.jpg,d08b382c939a60babe0222c6298474023e839ddc46cf64830b69f1188ea48e31,1,1536,1536,926,0.6028645833333334
686,data/eedi_public_download/extracted/data/images/686.jpg,d3e7fffdffc07a80d23bec0aed53799d7a89f2a4643e6bc3b9e4405b9cefec59,2,2146,2146,1173,0.5465983224603914
687,data/eedi_public_download/extracted/data/images/687.jpg,ab77245749487e6ea039dda929d362619a5c39af81594ac7bf6a158df6efaa09,4,1716,1716,1011,0.5891608391608392
688,data/eedi_public_download/extracted/data/images/688.jpg,df8664fa2b8e783a438dba2de55be6dadcdf8bb502116f674345f2ab2209cd86,3,1727,1727,1298,0.7515923566878981
689,data/eedi_public_download/extracted/data/images/689.jpg,45c29f7e7d8ab8b6c5f8ada62b2b2735fab81e75bdf0314b0f48cf88896d8777,3,324,324,196,0.6049382716049383
690,data/eedi_public_download/extracted/data/images/690.jpg,f30abe5ec70da510e83a9f6235ce728a3c1c5fc25e2b544968498427914ac64d,1,1706,1706,1370,0.8030480656506448
691,data/eedi_public_download/extracted/data/images/691.jpg,a5e9bcfde603df8a3488a0a7d8b5f4d2b07dc5eb6dc700a6459b3656089100a1,3,2184,2184,1432,0.6556776556776557
692,data/eedi_public_download/extracted/data/images/692.jpg,2f5f76f236714c7522237028228986768db9f23d09cbf72f63749f4415a5abfa,2,73,73,38,0.5205479452054794
693,data/eedi_public_download/extracted/data/images/693.jpg,3332cfa05cccc446289e3f0007c058267bc5d1a313205baab1d8044ad2aa2111,2,115,115,49,0.4260869565217391
694,data/eedi_public_download/extracted/data/images/694.jpg,2ea907a666776906609c06fbbd4fb0f7a6ffafab06d9778f003eb63e72f08857,3,85,85,28,0.32941176470588235
695,data/eedi_public_download/extracted/data/images/695.jpg,c36c78cf919830e4ae890f01f14f4fa418e7ce80b1c5341ccecf2b62b9b1edab,1,1649,1649,943,0.5718617343844754
696,data/eedi_public_download/extracted/data/images/696.jpg,2210c28104f489ff05d56af7bbccdd4bad0b60f8c37c8fe21d4a09e2e77d733e,1,2557,2557,1368,0.5350019554165037
697,data/eedi_public_download/extracted/data/images/697.jpg,88ead9b3aafd337e71567072536f3960d5b0c7be6db798a25c4126ef45454a51,2,571,571,344,0.6024518388791593
698,data/eedi_public_download/extracted/data/images/698.jpg,7c04fcea66537c6b10f15e47db68a5977c5de46e3a8683c9bb9be9fa991563fb,2,68,68,20,0.29411764705882354
699,data/eedi_public_download/extracted/data/images/699.jpg,33dbce80c73897dc0f736aacec4aba206230f8adf75e6da484517b54cc79e61e,1,78,78,24,0.3076923076923077
700,data/eedi_public_download/extracted/data/images/700.jpg,b5c09d25ac64f57a9e5f7a8f9b9eeeee8a90d6b893667db4dfd7566a59a0340a,3,1689,1689,1282,0.7590290112492599
701,data/eedi_public_download/extracted/data/images/701.jpg,f7d0d262289bbcbd82e1d81f9e1f13fc8a406d2a21ac09d945454929a81012dd,3,1255,1255,522,0.4159362549800797
702,data/eedi_public_download/extracted/data/images/702.jpg,90b4a761c22878c719c4df9f9448a7cde690031e0816fff079b906d7addf1711,4,166,166,54,0.3253012048192771
703,data/eedi_public_download/extracted/data/images/703.jpg,5a19e1438a652da60fefac47a83413bc134510b8fb5ab7ab7a3375afc2880729,4,78,78,26,0.3333333333333333
704,data/eedi_public_download/extracted/data/images/704.jpg,60f6e07589c543c1c769bc2f8f54e2f08ae1ca0ae3aaac2f70c0a0b6e4301e57,2,1723,1723,995,0.5774811375507836
705,data/eedi_public_download/extracted/data/images/705.jpg,10327664b5828b765a8c113e05d42f812057a02ade693be6b56c566d7bcd3778,1,860,860,434,0.5046511627906977
706,data/eedi_public_download/extracted/data/images/706.jpg,eec0601d8b6f9bc1872d4b3e88d93951a280b036f36f440cd2f2f88ba70700b6,1,1490,1490,833,0.5590604026845638
707,data/eedi_public_download/extracted/data/images/707.jpg,c6930b1993169d7609335f5f06275dee8304bb6eba494ba1363cf0f2751ea7a4,2,2270,2270,1377,0.6066079295154185
708,data/eedi_public_download/extracted/data/images/708.jpg,744e724002c243074e22ff9e1e5c1269742783688c4f745b08763e6a5fcd4771,2,84,84,28,0.3333333333333333
709,data/eedi_public_download/extracted/data/images/709.jpg,253f5d1d917dc1f0cbcbf0c6a0d8b9ba6b958ce26d3979de8eed5ebdf1c8f301,1,2135,2135,635,0.297423887587822
710,data/eedi_public_download/extracted/data/images/710.jpg,f7d3fb42d0ee43b38ae0bcbaecd72a0a36b7a4ee8c2ac341d5b2050cf4275c77,4,2171,2171,1605,0.7392906494702902
711,data/eedi_public_download/extracted/data/images/711.jpg,6654935fe78405ece9e11566544144ff3e1d12b6f5877f4170c2dc8ddfd7776b,1,1593,1593,479,0.30069052102950405
712,data/eedi_public_download/extracted/data/images/712.jpg,1c168cf70479e163974ec268c7e6fb3e8e3bf68ab1e9075c2c4614779a5d3052,2,1243,1243,665,0.5349959774738536
713,data/eedi_public_download/extracted/data/images/713.jpg,cd4af3c88d2533b9ef849523d11506090473cf2b1db3129d515f49d92592c401,2,458,458,308,0.6724890829694323
714,data/eedi_public_download/extracted/data/images/714.jpg,528f4274c91cd83ed34284eae5de49f47aac6520161ac325e89eda3ece598206,1,2318,2318,1401,0.6044003451251079
715,data/eedi_public_download/extracted/data/images/715.jpg,90e9854ef3b0f13e73b7772d89ed0803c19077f05d0b3ee76d496ffd8f714968,2,11,11,6,0.5454545454545454
716,data/eedi_public_download/extracted/data/images/716.jpg,cc5fa9e304d1c93bf07093cf81204a69c212e44312d96c1cbc5cdb4e791e154f,1,1488,1488,790,0.5309139784946236
717,data/eedi_public_download/extracted/data/images/717.jpg,24ca0b0a016a80afb58dc33fe3e3fc4b459172bb701f447b355b87f14be1eeeb,2,1723,1723,1005,0.583284968078932
718,data/eedi_public_download/extracted/data/images/718.jpg,b8ce30b3737204c448a182fbe7131a9afe8b76635ec1fd3cd651fe5841b63b67,4,658,658,121,0.1838905775075988
719,data/eedi_public_download/extracted/data/images/719.jpg,c7933a4a53eaabef202d720f8c271d4067f4997892cfa15229d9898628d281d1,2,104,104,39,0.375
720,data/eedi_public_download/extracted/data/images/720.jpg,8999bc0e0de4cb8fd03786f0ee93ded6ee3a9d3f9c4d5b4285a4d66b47a71773,4,588,588,252,0.42857142857142855
721,data/eedi_public_download/extracted/data/images/721.jpg,677be71f03dba06b2b51ca6d71b0e9696777cd3e354d14dc01f1a96fff606563,2,1679,1679,1015,0.604526503871352
722,data/eedi_public_download/extracted/data/images/722.jpg,7c27dbd1e831de281fa1ef12a20e5158944c8910db0fe109952442719840ecdb,3,6,6,3,0.5
723,data/eedi_public_download/extracted/data/images/723.jpg,b9689ede5b9203d0d6744a22bc7203a564561000897a3beb094e44aa6d730589,2,627,627,396,0.631578947368421
724,data/eedi_public_download/extracted/data/images/724.jpg,2001232ea2baefdea317ca6a3d093987ca219d4309ce53c4d4c398de3152fa10,3,70,70,33,0.4714285714285714
725,data/eedi_public_download/extracted/data/images/725.jpg,89e9e82192c0bd5fc75526e11cfd924da0f8b20631d5738c7e606fde790705f8,3,1002,1002,390,0.38922155688622756
726,data/eedi_public_download/extracted/data/images/726.jpg,19b9dc7d36690fb7a37f4da5257c3e483372b6ed9170cf8ac50938cd2c971b27,3,317,317,88,0.277602523659306
727,data/eedi_public_download/extracted/data/images/727.jpg,5bf11a5027e372ec6cc5e9f73dcf0c730c2a5ce54d3af0d315a8bd3747028892,2,2911,2911,2200,0.7557540364136036
728,data/eedi_public_download/extracted/data/images/728.jpg,f305d75530e59c98731337fe9b0b357456a8b4a47a05c83fa3b85aeec429a55e,2,97,97,56,0.5773195876288659
729,data/eedi_public_download/extracted/data/images/729.jpg,4337e0cbfdd37cf3a4d346a0b0e60bf1ce75e53c7866c10335722029b0aa46c5,4,2122,2122,530,0.24976437323279924
730,data/eedi_public_download/extracted/data/images/730.jpg,c00c025372bf7939be911d11a067f92e08bb12826589dd8f46421d3bea350f85,2,4,4,3,0.75
731,data/eedi_public_download/extracted/data/images/731.jpg,1c26f4c8e914c4eeb8786000d1c55613dd9d89cd0287abcdeec1bf00338d754e,3,1688,1688,1291,0.7648104265402843
732,data/eedi_public_download/extracted/data/images/732.jpg,299c7516e575f12a9241a8ed37254b7b7aa5d1cbc8f388291a780388d648fe2e,3,2345,2345,1009,0.4302771855010661
733,data/eedi_public_download/extracted/data/images/733.jpg,ec52fd7f9207c8f2f796075be5104d31375235d6c61ef7901f4965b431d0a1d6,3,85,85,72,0.8470588235294118
734,data/eedi_public_download/extracted/data/images/734.jpg,5c20970eda0429e1157c7b0bc0f99a8f6c86faa37c7aa61b39b845aad326f18c,4,1469,1469,411,0.27978216473791695
735,data/eedi_public_download/extracted/data/images/735.jpg,e6d6093f1827ccccd7c0f45b855c19a7a8ae8b35cb9a5c341b242c9551c9e680,3,2290,2290,1317,0.5751091703056769
736,data/eedi_public_download/extracted/data/images/736.jpg,1490135afd4dfb30c7224f1baf6728ae5657f6e9160fc7edb425ccd658376121,4,2876,2876,1448,0.5034770514603616
737,data/eedi_public_download/extracted/data/images/737.jpg,aeb835a70ad8089f551722d12a26cdb4be008b33cb8260a3f5438be46dd46588,3,1317,1317,674,0.5117691723614275
738,data/eedi_public_download/extracted/data/images/738.jpg,33e7ac2c3dde502c54269b2fe6c9532fc1bea6e17896f12eebf5bae1d76fbc8f,3,2634,2634,1552,0.5892179195140471
739,data/eedi_public_download/extracted/data/images/739.jpg,3433d26f708c19498fc0e1527714b9550ad617ae7028a347f53abf6130608f00,2,174,174,110,0.632183908045977
740,data/eedi_public_download/extracted/data/images/740.jpg,a9be97b9faa2ce7adcb2ac51659d7686be3ef42e1764f218e6b31aaba0114cc6,1,2469,2469,1271,0.5147833130822195
741,data/eedi_public_download/extracted/data/images/741.jpg,8fd6aaebd9cbb44507d15cb49aa5e866ae49051b45be9a738a590fb58577a92d,2,637,637,453,0.7111459968602826
742,data/eedi_public_download/extracted/data/images/742.jpg,e62af97c9b2fc0156b676f2a46ce8a9d41740ce532d3c242273eb03c7223017c,3,2562,2562,2041,0.7966432474629196
743,data/eedi_public_download/extracted/data/images/743.jpg,8a4d253504dc3f8b0368c3b98afb9f5e2f5ca8ecdaaf547ab784af5c48ec4e9b,1,174,174,46,0.26436781609195403
744,data/eedi_public_download/extracted/data/images/744.jpg,85ee56c0728da2b70110ff636f4662d7f3913c968d5eb80528c7de2120ff62fe,1,2170,2170,1198,0.552073732718894
745,data/eedi_public_download/extracted/data/images/745.jpg,5c66072b1bea5022904c2c359e2a5ee1e059f1d252f05268eea5e71b187ee71f,2,2602,2602,1038,0.398923904688701
746,data/eedi_public_download/extracted/data/images/746.jpg,8f44f01fd5043d14221e0d0b50848e87e7e176dbc195731236dc05db3337985e,3,655,655,257,0.39236641221374047
747,data/eedi_public_download/extracted/data/images/747.jpg,d7b1e07bac15b368e4e577cfc81b6562ca7c3c893f76776b8aa68ad56244d010,4,226,226,134,0.5929203539823009
748,data/eedi_public_download/extracted/data/images/748.jpg,8077e509e7c0e3c971a20538f6da49baa42f0c9728901a3b0f55daddfda688b2,1,1904,1904,783,0.4112394957983193
749,data/eedi_public_download/extracted/data/images/749.jpg,038e088a4f5d2e7c1f915259c6fe055ae43864e1aea352e9b1d0881f36ed14a1,1,2674,2674,1158,0.4330590875093493
750,data/eedi_public_download/extracted/data/images/750.jpg,75f07c7574f81f1ce37ecd80999cb4d60572581105d6ef1ce6e531ef14f47c35,2,1689,1689,892,0.5281231497927767
751,data/eedi_public_download/extracted/data/images/751.jpg,2a275ac2202f3de2a04249d7adfbc5dad52c6b27a80bde479a4fffe8f2d128e0,1,2380,2380,1724,0.7243697478991596
752,data/eedi_public_download/extracted/data/images/752.jpg,0b1951380889dcd99013f9c7a54ac704f6d3542f214d6a52201bc4e08b0f0065,3,104,104,24,0.23076923076923078
753,data/eedi_public_download/extracted/data/images/753.jpg,e25911e238a7679a261e5f59f34445644de74a71e69bc5930d8ff7e1c26fc2ac,3,2281,2281,1639,0.718544498027181
754,data/eedi_public_download/extracted/data/images/754.jpg,479697b0870b1a87fe72adcb25048f61825dda586c6a473c2c8e471870ec77c9,3,2653,2653,1324,0.49905767056162836
755,data/eedi_public_download/extracted/data/images/755.jpg,f09f94fd076e023ddffd7f9426a54c1387ee339ac77f9e2834e35cf849d41ad7,4,2178,2178,971,0.445821854912764
756,data/eedi_public_download/extracted/data/images/756.jpg,7c77f1106fcaf4456cf86c13d263c476d5a5591acc4d2699ea4d6ffff0bf7778,1,657,657,398,0.6057838660578386
757,data/eedi_public_download/extracted/data/images/757.jpg,8c6a687f9aeaa78d8b1287e90883f42e443c1c05026e81947ea27de0d4a346f5,4,4,4,1,0.25
758,data/eedi_public_download/extracted/data/images/758.jpg,72672cfe13c54364ee482bedab8ee6b01f02af77ffe88760ce11f747710daf51,1,2807,2807,1788,0.6369789811186319
759,data/eedi_public_download/extracted/data/images/759.jpg,498b75236ece12b9070143c2e5ac1ef4ed4250384a2f438366f502de29680618,1,138,138,51,0.3695652173913043
760,data/eedi_public_download/extracted/data/images/760.jpg,7954ab7fa0463ca1495874e8cf19755d7ba68c54b82340b8f3620a7a3875046c,1,6,6,4,0.6666666666666666
761,data/eedi_public_download/extracted/data/images/761.jpg,67b7c50a14dc7bd11e7ef3bb06fba874fb00bc129b6664f1497fe8215b16878b,2,2882,2882,1166,0.40458015267175573
762,data/eedi_public_download/extracted/data/images/762.jpg,ce64428e50696be9a535b3838107eb22dec63446fd822e43ca8f0c29691a9408,3,1884,1884,540,0.28662420382165604
763,data/eedi_public_download/extracted/data/images/763.jpg,18ce0fbd3cdd963651af01d173c726651b21723bd3a5beca6e1262711da9f2eb,3,104,104,55,0.5288461538461539
764,data/eedi_public_download/extracted/data/images/764.jpg,c8e87ad42820f2612f9a684793c6332820eff2352b9fa9e18c11b871bd66a4c1,4,2941,2941,1918,0.6521591295477729
765,data/eedi_public_download/extracted/data/images/765.jpg,fd1e9195302bc5a5c79290266efc21c482a1a4b35cceaec63538d3709f4bb8cc,1,84,84,42,0.5
766,data/eedi_public_download/extracted/data/images/766.jpg,47355ab1c7fcd9e79a31e7268c72b56a1035c2fa52dceceb3e8091ef2d6f211b,2,1701,1701,694,0.4079952968841858
767,data/eedi_public_download/extracted/data/images/767.jpg,6d53d463a9f17c7f9ca9456232a031a866535e0e08524a62ee29994c637d489d,3,2367,2367,1224,0.5171102661596958
768,data/eedi_public_download/extracted/data/images/768.jpg,bf2e5d63bdadfb6f9cd74a7fc13a08905fa8e3d15cc36d83fe702a5291a9a910,4,2636,2636,1590,0.6031866464339909
769,data/eedi_public_download/extracted/data/images/769.jpg,2b0ea171f140c998fc0c72d5a276074497074d333572c713fd9e3cdca3d88e6a,1,2567,2567,952,0.3708609271523179
770,data/eedi_public_download/extracted/data/images/770.jpg,a21ff936d04f26d575b00123599c1941311703e541eb463f07c404446629e19d,1,1726,1726,866,0.5017381228273464
771,data/eedi_public_download/extracted/data/images/771.jpg,78f368d3bf4e7440a0682bf9313369220dd5c5162c471b906f4c89ed124c7799,3,72,72,22,0.3055555555555556
772,data/eedi_public_download/extracted/data/images/772.jpg,6c77539e8a5450b9a7587011b86aafb3acd5265d7471ae9b71ff387df9d20a0b,3,2204,2204,1632,0.7404718693284936
773,data/eedi_public_download/extracted/data/images/773.jpg,01449e8760d070aa8f1c7e186bcf24173bd631547020f7292008077c7d61d33d,3,89,89,46,0.5168539325842697
774,data/eedi_public_download/extracted/data/images/774.jpg,98f1bd2f3567c763669b4bf7ddc4938813f8016932dbddca172e1ed3744a36ed,3,81,81,28,0.345679012345679
775,data/eedi_public_download/extracted/data/images/775.jpg,51bcc3710365e05d054fee2041d722b8a5bbbe2576d405bbeca510310c9e7b97,1,80,80,26,0.325
776,data/eedi_public_download/extracted/data/images/776.jpg,9acb3f6d437768cd5ce3774d1b01d90c597e2f38dd3341e76a07e7f5be96cb45,1,1615,1615,794,0.491640866873065
777,data/eedi_public_download/extracted/data/images/777.jpg,c077454691fbf7afc4a29b00f107e95cfd6c28213381bd629c595e838872071b,3,622,622,183,0.2942122186495177
778,data/eedi_public_download/extracted/data/images/778.jpg,f697018d239c7b1d22643d50d33451932199c0f6dff981ac16957290648c19c0,2,861,861,575,0.667828106852497
779,data/eedi_public_download/extracted/data/images/779.jpg,00e15b3432a3b298933c14d444d4391d8973d01b84ffc43f65fc4279021f1b1a,1,337,337,217,0.6439169139465876
780,data/eedi_public_download/extracted/data/images/780.jpg,f3b0daf76061dbcd9bbc041628579a8ad12c954490172c90fe739944a0bd49ac,3,317,317,125,0.3943217665615142
781,data/eedi_public_download/extracted/data/images/781.jpg,ea4f105afcb629fe131d7c2a7143d232160552d8eecd340f7c66b5e809f759b5,4,2597,2597,1543,0.5941470927993839
782,data/eedi_public_download/extracted/data/images/782.jpg,2d3317e56d12927fc1b41eef38bee724d30ec94742ef7d46faa78622ac486c0a,1,1263,1263,754,0.5969912905779889
783,data/eedi_public_download/extracted/data/images/783.jpg,e845959f39285ebaf01a275c1228e7af580828a23017a5c0a09b7bbcbd402104,3,203,203,87,0.42857142857142855
784,data/eedi_public_download/extracted/data/images/784.jpg,4619f0d2298f5c1a13cc0a2511194d2ba3112f07e40f7ed12a2bf087fce14940,4,456,456,84,0.18421052631578946
785,data/eedi_public_download/extracted/data/images/785.jpg,88ea5ac90b83a95ef1a3e08cc9003b41810dcd8632192443992a77ce1d8fac48,2,2335,2335,1121,0.48008565310492507
786,data/eedi_public_download/extracted/data/images/786.jpg,650ad669dfbc699e4872865ae364e305dc4f8f899dd25f128e9938c2358deec0,3,2685,2685,1880,0.7001862197392924
787,data/eedi_public_download/extracted/data/images/787.jpg,4ce129c3a3cd0075fd53b1da4d9089c0af1676b86a1e3e8b33b7222c4b82caf2,4,2313,2313,1411,0.6100302637267618
788,data/eedi_public_download/extracted/data/images/788.jpg,75ff6a0e057125139af3c55f95eda1de9477ef6b3becdca55374ed2ddc444fd1,3,2594,2594,1718,0.6622976098689283
789,data/eedi_public_download/extracted/data/images/789.jpg,d3166b9d41b5cf0bd8f6540f6152f69dd4e276e65228a82ebfc76fe5a5e06740,3,2403,2403,884,0.36787349146899706
790,data/eedi_public_download/extracted/data/images/790.jpg,67cd8990ee4901593e63adbef13b038b9773f9905dd8d73c2c47a08bb3b5c734,3,2436,2436,1331,0.5463875205254516
791,data/eedi_public_download/extracted/data/images/791.jpg,dac10636b7c9de0240ad54b2d576bc09fb1be039c3fda11b6505e9c5204939fa,2,2273,2273,1937,0.8521777386713595
792,data/eedi_public_download/extracted/data/images/792.jpg,d0be96c516b6c18d6b0f42bdad13a8ca4edb539cb5c1d6476863b507930cd469,3,1626,1626,468,0.2878228782287823
793,data/eedi_public_download/extracted/data/images/793.jpg,ab68dc8a11be058b39724bc209d359d1ed94886011b62bbe9c0c2adc5c705f78,2,170,170,56,0.32941176470588235
794,data/eedi_public_download/extracted/data/images/794.jpg,e2a235b0189ea56f1c2e185f569cc9e99ec14a07e237fad6e1870b608a70f6c4,1,2545,2545,1242,0.48801571709233793
795,data/eedi_public_download/extracted/data/images/795.jpg,af4cdc6b7d4493f1f8324db94e869a997045173f6f7bb89f0fd6e663e80c5e46,2,2202,2202,1127,0.5118074477747502
796,data/eedi_public_download/extracted/data/images/796.jpg,5e09e335cc820bfc6cb87ea6ab278bd104c958bb192ada354704bf3c387fdcb7,3,143,143,76,0.5314685314685315
797,data/eedi_public_download/extracted/data/images/797.jpg,03dba0904d01853211f7583363926de511ffbcc5c119fbc01ea158101b4d7ff8,1,113,113,38,0.336283185840708
798,data/eedi_public_download/extracted/data/images/798.jpg,6eb6689a63bf8647b61f199172cbdc27aee5f3012c97ecaabc920c31eb494c21,1,1516,1516,1050,0.6926121372031663
799,data/eedi_public_download/extracted/data/images/799.jpg,37bdc54717bee6b9512835d910bb27ac3a42c958b9e88b30834d35b188cac47b,4,110,110,45,0.4090909090909091
800,data/eedi_public_download/extracted/data/images/800.jpg,4527a4255280d18ec4469cfeef46ae79aab055aeabe0255d4afe4eb583307382,1,2221,2221,800,0.360198108959928
801,data/eedi_public_download/extracted/data/images/801.jpg,3080ee6663aaed0d380e85c567f94e4f8eca2e5ee4e2c7a5c31f39c961b8893e,1,1037,1037,362,0.3490838958534233
