question_id,n_attempts,n_students,n_correct,empirical_correctness,empirical_difficulty,eb_correctness,eb_difficulty,posterior_lower_95,posterior_upper_95,irt_item_difficulty,irt_se,irt_ci_lower,irt_ci_upper
633,180,180,86,0.4777777777777778,0.5222222222222221,0.4792007450477284,0.5207992549522715,0.4496699355139213,0.5915119092165119,0.07131006,0.16966519,-0.2612337,0.40385383
634,2842,2842,2361,0.830752990851513,0.169247009148487,0.8297115265788727,0.1702884734211273,0.15671501870724192,0.18430002029507775,-1.8004621,0.04625846,-1.8911287,-1.7097956
635,2705,2705,1629,0.6022181146025878,0.3977818853974122,0.6018966305561293,0.3981033694438707,0.3797637183811259,0.41658525646785427,-0.45617858,0.042133793,-0.5387608,-0.37359634
636,1713,1713,1280,0.7472270869819031,0.2527729130180969,0.745947868915551,0.254052131084449,0.23377237793601735,0.2748729341568955,-1.1600819,0.05431966,-1.2665484,-1.0536153
637,2650,2650,1803,0.680377358490566,0.319622641509434,0.6797795476192503,0.3202204523807497,0.30262056591678554,0.33807647801817353,-0.8496491,0.042802796,-0.93354255,-0.7657556
638,2677,2677,1305,0.4874859917818454,0.5125140082181546,0.48755304476122363,0.5124469552387764,0.4935408048307136,0.531335549939836,0.0999558,0.043878153,0.013954617,0.18595698
639,2879,2879,1767,0.6137547759638764,0.3862452240361236,0.6134160104401589,0.3865839895598411,0.3689031556139777,0.40441360104979096,-0.47509363,0.04085823,-0.5551758,-0.39501148
640,2345,2345,905,0.3859275053304904,0.6140724946695095,0.3863998263977646,0.6136001736022354,0.5938455118269179,0.6331720134815777,0.5371157,0.05030325,0.43852133,0.63571006
641,1575,1575,492,0.31238095238095237,0.6876190476190476,0.31350881023349136,0.6864911897665087,0.6634343696594951,0.7091020062180685,1.0105718,0.066074535,0.8810657,1.140078
642,2861,2861,1479,0.5169521146452289,0.48304788535477106,0.5169206744296824,0.48307932557031763,0.46481338407530126,0.5013676026933895,-0.003940612,0.041917767,-0.08609944,0.078218214
643,865,865,591,0.6832369942196532,0.3167630057803468,0.681388484411825,0.318611515588175,0.28814446659933535,0.3498647017362908,-0.7514782,0.07486862,-0.89822066,-0.60473573
644,2385,2385,1514,0.6348008385744235,0.3651991614255765,0.6343115200931624,0.3656884799068376,0.34650870240784926,0.38508079902272074,-0.6748394,0.044782173,-0.76261246,-0.5870663
645,2313,2313,1547,0.6688283614353653,0.3311716385646347,0.6681894257904757,0.3318105742095243,0.3128028235891456,0.3510927272047111,-0.79907763,0.045834865,-0.888914,-0.7092413
646,2616,2616,1749,0.6685779816513762,0.33142201834862384,0.6680136676048757,0.3319863323951243,0.31409827175363214,0.35011686974836187,-0.81402624,0.04288534,-0.8980815,-0.729971
647,467,467,153,0.32762312633832974,0.6723768736616702,0.3310816768810006,0.6689183231189995,0.6260446614165878,0.7104479576341881,0.94639504,0.120232485,0.7107394,1.1820507
648,78,78,37,0.47435897435897434,0.5256410256410257,0.477806723259095,0.522193276740905,0.4177098797955694,0.625711623810117,0.23134768,0.260788,-0.27979678,0.74249214
649,136,136,66,0.4852941176470588,0.5147058823529411,0.4866733260529817,0.5133266739470184,0.4322456051148118,0.5940598325526398,0.057524756,0.19619256,-0.32701266,0.4420622
650,2630,2630,1426,0.5422053231939163,0.45779467680608366,0.5420833381343139,0.45791666186568614,0.43894383567335593,0.47694990118978886,-0.19402987,0.04321371,-0.27872872,-0.109331
651,82,82,48,0.5853658536585366,0.41463414634146345,0.5774915269059626,0.4225084730940374,0.3235272410407214,0.5247112047035963,-0.2854829,0.24322115,-0.76219636,0.19123054
652,603,603,427,0.7081260364842454,0.29187396351575456,0.705113367436953,0.29488663256304704,0.2594457942090186,0.3315968681326513,-0.8621322,0.09066786,-1.0398412,-0.6844232
653,2164,2164,1366,0.6312384473197782,0.3687615526802218,0.6307144081911639,0.36928559180883613,0.3491156484133284,0.3896834204855404,-0.6385428,0.047134295,-0.730926,-0.54615957
654,320,320,218,0.68125,0.31875,0.6763963816155794,0.32360361838442064,0.2741946639299375,0.37504288268409636,-0.8893676,0.12288522,-1.1302226,-0.64851254
655,2375,2375,1386,0.5835789473684211,0.4164210526315789,0.5832846956782004,0.4167153043217996,0.3969977656730268,0.4365651906378165,-0.39297482,0.04517744,-0.48152262,-0.30442703
656,1744,1744,1178,0.6754587155963303,0.3245412844036697,0.6745777113644946,0.3254222886355054,0.30368857622211387,0.34753326743982704,-0.8444935,0.05270707,-0.9477994,-0.74118763
657,1705,1705,1136,0.6662756598240469,0.3337243401759531,0.6654237637020218,0.33457623629797817,0.31243225672220976,0.3570858347359883,-0.71894133,0.052740615,-0.82231295,-0.6155697
658,2477,2477,1223,0.4937424303593056,0.5062575696406943,0.49379178831523646,0.5062082116847635,0.4865565538377221,0.5258504087920557,0.074161366,0.04553121,-0.015079804,0.16340253
659,2422,2422,1596,0.6589595375722543,0.34104046242774566,0.6583864925108036,0.3416135074891964,0.3228911425696763,0.3605826960143219,-0.75947034,0.044339083,-0.8463749,-0.67256576
660,6,6,6,1.0,0.0,0.7019951274473631,0.29800487255263686,0.10457053022037077,0.5416345915353881,-5.3691845,4.242599,-13.684679,2.94631
661,1674,1674,410,0.24492234169653523,0.7550776583034647,0.24635158373483423,0.7536484162651658,0.7327883846106897,0.7739375319331935,1.4107836,0.07136318,1.2709118,1.5506555
662,1431,1431,680,0.4751921733053808,0.5248078266946192,0.4753955605182915,0.5246044394817084,0.4987928739609888,0.5503512764943925,0.13862363,0.05987776,0.021263212,0.25598404
663,167,167,48,0.2874251497005988,0.7125748502994012,0.29886658769478425,0.7011334123052158,0.6316739010836643,0.7662676571847321,1.0846019,0.21234615,0.6684034,1.5008004
664,2621,2621,1171,0.4467760396795116,0.5532239603204884,0.4469865330415749,0.5530134669584251,0.5339796914855577,0.5719708780656361,0.4045315,0.04519422,0.31595084,0.49311218
665,230,230,125,0.5434782608695652,0.4565217391304348,0.5420833863096999,0.4579166136903001,0.3952964717569343,0.5212035181625616,-0.14630365,0.14492601,-0.43035865,0.13775134
666,78,78,44,0.5641025641025641,0.4358974358974359,0.5581048710189391,0.44189512898106087,0.33976502738007097,0.5465517545360751,-0.6000612,0.24546565,-1.0811739,-0.11894849
667,1622,1622,639,0.39395807644882863,0.6060419235511714,0.3945945777703993,0.6054054222296007,0.5815745693134496,0.6289914509163048,0.566888,0.059780035,0.4497191,0.6840569
668,2934,2934,2113,0.7201772324471711,0.27982276755282887,0.7195130340881266,0.2804869659118734,0.2644027335822571,0.29685376611950165,-0.9702227,0.04120395,-1.0509825,-0.88946295
669,2192,2192,996,0.4543795620437956,0.5456204379562044,0.45459938609710443,0.5454006139028955,0.5245668601038158,0.566156223227975,0.349887,0.049159743,0.2535339,0.44624013
670,2825,2825,964,0.34123893805309735,0.6587610619469026,0.341775937016697,0.6582240629833029,0.6406609902160108,0.6755756261926666,0.8777914,0.048075143,0.7835641,0.9720187
671,112,112,47,0.41964285714285715,0.5803571428571428,0.42626620059431636,0.5737337994056837,0.4850508707975023,0.660110538693135,0.31239074,0.22451356,-0.12765583,0.75243735
672,1727,1727,1398,0.8094962362478286,0.19050376375217137,0.8078982615404475,0.19210173845955247,0.17391667471706052,0.21095863983313068,-1.6195605,0.0574891,-1.7322391,-1.5068818
673,2348,2348,1822,0.7759795570698467,0.22402044293015333,0.7749330312395527,0.2250669687604473,0.20843475223765884,0.2421410638383974,-1.4127015,0.047892965,-1.5065717,-1.3188313
674,2107,2107,792,0.375889890840057,0.624110109159943,0.3764588526092271,0.6235411473907728,0.6027951460800409,0.6440659674778559,0.5334705,0.053444006,0.42872027,0.6382208
675,2577,2577,1260,0.4889406286379511,0.5110593713620488,0.4890051136714602,0.5109948863285398,0.4917264563527808,0.530247209006004,0.071872115,0.044601902,-0.015547618,0.15929185
676,2878,2878,1661,0.5771369006254343,0.4228630993745657,0.5769143851793244,0.42308561482067564,0.4051194651541641,0.44115269495581555,-0.2954484,0.041038737,-0.37588432,-0.21501246
677,1805,1805,752,0.4166204986149584,0.5833795013850416,0.41707818037581135,0.5829218196241887,0.5601548741236347,0.6055155915122161,0.42868477,0.055772927,0.31936982,0.5379997
678,2621,2621,1156,0.44105303319343764,0.5589469668065623,0.44128349071055534,0.5587165092894446,0.5397031319530254,0.5776453072169037,0.29613012,0.045515146,0.20692043,0.3853398
679,1546,1546,1326,0.8576972833117723,0.1423027166882277,0.8556289542325636,0.14437104576743642,0.1273482441116015,0.16226007433501988,-2.084089,0.065729305,-2.2129185,-1.9552596
680,11,11,4,0.36363636363636365,0.6363636363636364,0.4288875620430701,0.5711124379569299,0.35613562967019186,0.7727299697949759,1.3436629,0.76871985,-0.16302812,2.8503537
681,623,623,302,0.48475120385232745,0.5152487961476726,0.4850758101604442,0.5149241898395558,0.4759644372162273,0.5537944940341821,0.16308862,0.09106467,-0.01539813,0.34157538
682,1737,1737,1150,0.6620610247553252,0.33793897524467476,0.661246885684686,0.33875311431531396,0.31673888418966334,0.3611172008297472,-0.6692401,0.052319597,-0.7717865,-0.5666937
683,2107,2107,1533,0.7275747508305648,0.2724252491694352,0.7266189106801748,0.2733810893198252,0.25460179441032116,0.29256609947791845,-1.0055202,0.048757575,-1.1010851,-0.9099554
684,1567,1567,477,0.3044033184428845,0.6955966815571155,0.3055833396271923,0.6944166603728077,0.671452565438418,0.7169134389311916,0.94356585,0.066951916,0.8123401,1.0747916
685,1536,1536,926,0.6028645833333334,0.39713541666666663,0.602296042322112,0.397703957677888,0.3734377766274761,0.4222209655885253,-0.53666663,0.055656552,-0.6457535,-0.4275798
686,2146,2146,1173,0.5465983224603914,0.4534016775396086,0.5464302404375948,0.4535697595624052,0.4325992945512819,0.47462184704140664,-0.20715845,0.04798236,-0.30120388,-0.113113016
687,1716,1716,1011,0.5891608391608392,0.41083916083916083,0.5887244996658111,0.4112755003341889,0.38816308086395135,0.434582770866901,-0.38713697,0.052794375,-0.49061394,-0.28366
688,1727,1727,1298,0.7515923566878981,0.24840764331210186,0.7503003848480005,0.24969961515199945,0.22962240786874044,0.2703230059017343,-1.2705852,0.054689843,-1.3777772,-1.1633931
689,324,324,196,0.6049382716049383,0.3950617283950617,0.6022444277056639,0.3977555722943361,0.34589735034254576,0.4507765912143107,-0.50118184,0.12167262,-0.7396602,-0.26270348
690,1706,1706,1370,0.8030480656506448,0.1969519343493552,0.8014650195744214,0.1985349804255786,0.17999998780655158,0.21773583102676886,-1.4902261,0.057358786,-1.6026493,-1.377803
691,2184,2184,1432,0.6556776556776557,0.3443223443223443,0.6550561543433335,0.34494384565666647,0.3251904278706137,0.3649651193846548,-0.8235631,0.046762444,-0.9152175,-0.7319087
692,73,73,38,0.5205479452054794,0.4794520547945206,0.5190483297056473,0.4809516702943527,0.37429840337567655,0.5884836556109121,-0.071980625,0.25966477,-0.58092356,0.43696234
693,115,115,49,0.4260869565217391,0.5739130434782609,0.4320741389836031,0.5679258610163969,0.48026460700590756,0.6535139082595219,0.3025902,0.22070724,-0.129996,0.7351764
694,85,85,28,0.32941176470588235,0.6705882352941177,0.34672488177877997,0.65327511822122,0.5548310693911014,0.7455517721314882,0.528648,0.27658358,-0.013455808,1.0707519
695,1649,1649,943,0.5718617343844754,0.4281382656155246,0.5715034846349122,0.4284965153650878,0.4047699263986453,0.45238648120772595,-0.29000553,0.05395286,-0.39575315,-0.18425792
696,2557,2557,1368,0.5350019554165037,0.46499804458349625,0.5349022551941044,0.4650977448058956,0.44583077679332395,0.4844162424393793,-0.1511262,0.04393715,-0.23724303,-0.06500939
697,571,571,344,0.6024518388791593,0.3975481611208407,0.6009441760607892,0.3990558239392108,0.3595876228412176,0.4391832534786042,-0.4183388,0.09111136,-0.5969171,-0.23976053
698,68,68,20,0.29411764705882354,0.7058823529411764,0.319440476697036,0.680559523302964,0.5731284916330098,0.7791264075417927,1.0242246,0.32178044,0.39353496,1.6549144
699,78,78,24,0.3076923076923077,0.6923076923076923,0.32868159170509886,0.6713184082949011,0.5698438937208676,0.7653466878636266,1.1079978,0.30433518,0.51150084,1.7044947
700,1689,1689,1282,0.7590290112492599,0.24097098875074008,0.7576679493223872,0.24233205067761276,0.22224963026063693,0.2629893101465006,-1.2691166,0.05530517,-1.3775148,-1.1607184
701,1255,1255,522,0.4159362549800797,0.5840637450199203,0.41659802474888313,0.5834019752511168,0.5561163895055542,0.6104376034168533,0.46617416,0.0664527,0.33592686,0.5964215
702,166,166,54,0.3253012048192771,0.6746987951807228,0.33482413055967386,0.6651758694403261,0.5938040775001078,0.7329749437202497,0.86492825,0.20272473,0.46758777,1.2622688
703,78,78,26,0.3333333333333333,0.6666666666666667,0.3516239196364829,0.6483760803635171,0.545774112571457,0.7445281759756504,0.96043015,0.2945796,0.38305414,1.5378062
704,1723,1723,995,0.5774811375507836,0.42251886244921644,0.5771084272711718,0.42289157272882816,0.3997209656816887,0.44623083624121196,-0.25063583,0.052637175,-0.3538047,-0.14746696
705,860,860,434,0.5046511627906977,0.49534883720930234,0.5046771917033621,0.4953228082966379,0.4621213605099873,0.5285446446563868,0.13108519,0.07670483,-0.019256279,0.28142667
706,1490,1490,833,0.5590604026845638,0.4409395973154362,0.5587425030832656,0.44125749691673444,0.4162090104207692,0.46645443876714865,-0.32252386,0.056955684,-0.434157,-0.21089071
707,2270,2270,1377,0.6066079295154185,0.39339207048458147,0.6062074157351593,0.39379258426484065,0.37382851722445465,0.4139332005141667,-0.4922944,0.04598567,-0.5824263,-0.4021625
708,84,84,28,0.3333333333333333,0.6666666666666667,0.35044609955319533,0.6495539004468047,0.5504101052470597,0.7426153360329115,0.50824654,0.277166,-0.034998834,1.051492
709,2135,2135,635,0.297423887587822,0.702576112412178,0.29832118234194904,0.701678817658051,0.6821421506267257,0.72085913152933,1.0713612,0.058768474,0.95617497,1.1865474
710,2171,2171,1605,0.7392906494702902,0.2607093505297098,0.7383135629031455,0.26168643709685446,0.24344965888623726,0.2803373410570773,-1.0801355,0.048228864,-1.174664,-0.9856069
711,1593,1593,479,0.30069052102950405,0.6993094789704959,0.3018726548294418,0.6981273451705582,0.675425216016962,0.7203609676715503,1.066148,0.06689557,0.9350327,1.1972634
712,1243,1243,665,0.5349959774738536,0.46500402252614637,0.5347916982331382,0.4652083017668618,0.43764978237490015,0.49287209253698916,-0.0957931,0.06241943,-0.21813518,0.02654899
713,458,458,308,0.6724890829694323,0.32751091703056767,0.6692412473216953,0.3307587526783047,0.28885063801351896,0.3740394062415169,-0.76613927,0.10240992,-0.96686274,-0.5654158
714,2318,2318,1401,0.6044003451251079,0.3955996548748921,0.604016795901841,0.395983204098159,0.37620414027834714,0.4159316092495322,-0.49884197,0.045564856,-0.5881491,-0.40953484
715,11,11,6,0.5454545454545454,0.4545454545454546,0.5280196030483378,0.47198039695166216,0.26444972799031674,0.6847764134921508,-0.20164216,0.6738919,-1.5224704,1.119186
716,1488,1488,790,0.5309139784946236,0.46908602150537637,0.5307681434598477,0.4692318565401523,0.4440039163946823,0.4945376586484407,-0.072544396,0.057603974,-0.18544818,0.040359393
717,1723,1723,1005,0.583284968078932,0.41671503192106796,0.5828815156457098,0.4171184843542902,0.39399825562960167,0.4404199966935951,-0.3810136,0.052969113,-0.48483306,-0.27719414
718,658,658,121,0.1838905775075988,0.8161094224924013,0.18833564422088173,0.8116643557791183,0.7811534602807155,0.8404057737298629,1.910498,0.13197769,1.6518217,2.1691742
719,104,104,39,0.375,0.625,0.38571072575151505,0.6142892742484849,0.5232747570635436,0.701476704524508,0.76437914,0.2429392,0.2882183,1.24054
720,588,588,252,0.42857142857142855,0.5714285714285714,0.42977821654412157,0.5702217834558785,0.5303420634998263,0.6096559623880695,0.52746993,0.097277924,0.3368052,0.71813464
721,1679,1679,1015,0.604526503871352,0.395473496128648,0.603997089759692,0.396002910240308,0.3728001163526766,0.41943910120939965,-0.44654557,0.053209245,-0.55083567,-0.34225544
722,6,6,3,0.5,0.5,0.5043030076154803,0.4956969923845197,0.2564287262050836,0.7360395398351689,0.06970388,0.8998442,-1.693991,1.8333986
723,627,627,396,0.631578947368421,0.368421052631579,0.6297839181432235,0.37021608185677646,0.3331241839940533,0.40808092584553446,-0.54495513,0.08709158,-0.7156546,-0.37425563
724,70,70,33,0.4714285714285714,0.5285714285714286,0.4755642734522991,0.5244357265477009,0.41483576749096707,0.6328657134023472,0.14375809,0.27158964,-0.38855758,0.6760738
725,1002,1002,390,0.38922155688622756,0.6107784431137724,0.3902913055359282,0.6097086944640717,0.579457779182303,0.6395485420298996,0.6853364,0.076382264,0.5356272,0.83504564
726,317,317,88,0.277602523659306,0.722397476340694,0.2840586272434382,0.7159413727565618,0.6658657042312583,0.7635089054900717,1.173545,0.15699264,0.8658394,1.4812505
727,2911,2911,2200,0.7557540364136036,0.2442459635863964,0.7549728253072441,0.24502717469275592,0.2295973185943634,0.2607878256433438,-1.1757166,0.042244256,-1.2585154,-1.0929179
728,97,97,56,0.5773195876288659,0.4226804123711341,0.5712530319045938,0.42874696809540624,0.33651975326085637,0.5235177480088969,-0.51238596,0.22103947,-0.94562334,-0.07914859
729,2122,2122,530,0.24976437323279924,0.7502356267672008,0.25087232463215264,0.7491276753678473,0.7305080786942786,0.7673044028817095,1.4832225,0.06301775,1.3597077,1.6067373
730,4,4,3,0.75,0.25,0.5808568948577416,0.4191431051422584,0.17879560518236504,0.6827075485589631,-1.1586304,1.1449274,-3.402688,1.0854273
731,1688,1688,1291,0.7648104265402843,0.2351895734597157,0.7634173077015398,0.23658269229846018,0.2166678762597618,0.25708551779765487,-1.3043845,0.05556602,-1.4132938,-1.1954751
732,2345,2345,1009,0.4302771855010661,0.5697228144989339,0.4305766590740079,0.5694233409259921,0.5493716564179517,0.5893632988370887,0.3482759,0.04869073,0.25284207,0.44370973
733,85,85,72,0.8470588235294118,0.15294117647058825,0.8139396183189492,0.18606038168105077,0.11454623632440286,0.27018451787052666,-1.8339313,0.27511364,-2.3731542,-1.2947085
734,1469,1469,411,0.27978216473791695,0.720217835262083,0.2811932437371639,0.7188067562628361,0.6956197599863809,0.7414329474271057,1.1530043,0.07167603,1.0125192,1.2934893
735,2290,2290,1317,0.5751091703056769,0.4248908296943231,0.5748378397738576,0.4251621602261424,0.405022660361124,0.44542498166880806,-0.3913087,0.045801997,-0.48108062,-0.30153677
736,2876,2876,1448,0.5034770514603616,0.4965229485396384,0.5034886265933708,0.4965113734066292,0.4782740983532281,0.5147532295751536,0.058805242,0.04200924,-0.023532867,0.14114335
737,1317,1317,674,0.5117691723614275,0.4882308276385725,0.5117369859258502,0.48826301407414985,0.4613913640254437,0.5151681957618917,-0.019547403,0.061073527,-0.13925152,0.10015671
738,2634,2634,1552,0.5892179195140471,0.4107820804859529,0.5889329267595542,0.4110670732404458,0.39237845771803237,0.4298831636986229,-0.4173675,0.04271091,-0.5010809,-0.3336541
739,174,174,110,0.632183908045977,0.367816091954023,0.6259193916004913,0.37408060839950874,0.305589803367072,0.4451762915343459,-0.67317593,0.16489004,-0.9963604,-0.34999144
740,2469,2469,1271,0.5147833130822195,0.4852166869177805,0.5147549293222311,0.4852450706777689,0.465584809669358,0.5049278894181711,-0.017009228,0.04524491,-0.10568925,0.07167079
741,637,637,453,0.7111459968602826,0.28885400313971743,0.7082489656215125,0.2917510343784875,0.2573553171901284,0.32736773708227873,-0.94120526,0.08745578,-1.1126186,-0.76979196
742,2562,2562,2041,0.7966432474629196,0.2033567525370804,0.7956100870623487,0.2043899129376513,0.1890261574876384,0.22018923182077166,-1.5591831,0.04662674,-1.6505716,-1.4677947
743,174,174,46,0.26436781609195403,0.735632183908046,0.2765269473584933,0.7234730526415067,0.6566708569921869,0.7856536386778242,1.2018231,0.21493958,0.78054154,1.6231047
744,2170,2170,1198,0.552073732718894,0.44792626728110596,0.5518844483925689,0.4481155516074311,0.4272879486110668,0.46903336075997015,-0.24773613,0.047615934,-0.34106335,-0.1544089
745,2602,2602,1038,0.398923904688701,0.601076095311299,0.39930407187132083,0.6006959281286792,0.5818431747979815,0.6194025769222853,0.47236282,0.04727468,0.37970445,0.56502116
746,655,655,257,0.39236641221374047,0.6076335877862595,0.39395160984145505,0.606048390158545,0.5686260453736688,0.6428657699514799,0.6311033,0.09497365,0.44495493,0.8172516
747,226,226,134,0.5929203539823009,0.4070796460176991,0.5895728228604682,0.4104271771395318,0.3484724107117778,0.4738252179472854,-0.37694582,0.14509435,-0.66133076,-0.09256089
748,1904,1904,783,0.4112394957983193,0.5887605042016807,0.4116993001079831,0.5883006998920168,0.566168951727592,0.6102575839590951,0.47990674,0.054344177,0.37339216,0.5864213
749,2674,2674,1158,0.4330590875093493,0.5669409124906507,0.4333123281448237,0.5666876718551763,0.54789582630088,0.585385353332976,0.3076698,0.045379434,0.2187261,0.39661348
750,1689,1689,892,0.5281231497927767,0.47187685020722325,0.5280096547721003,0.47199034522789973,0.4482880600043231,0.49575512182142467,-0.07856986,0.05400667,-0.18442294,0.027283214
751,2380,2380,1724,0.7243697478991596,0.27563025210084036,0.7235354353084361,0.2764645646915639,0.2587139292738514,0.29456966728845124,-1.1122717,0.045664303,-1.2017736,-1.0227697
752,104,104,24,0.23076923076923078,0.7692307692307692,0.25317275185312876,0.7468272481468712,0.6631676361261509,0.8222274186478935,1.6317817,0.29384187,1.0558517,2.2077117
753,2281,2281,1639,0.718544498027181,0.281455501972819,0.7176974573144479,0.2823025426855521,0.2640540425010821,0.300911175984099,-1.1170365,0.046666533,-1.2085029,-1.02557
754,2653,2653,1324,0.49905767056162836,0.5009423294383717,0.4990854465703228,0.5009145534296773,0.4819257306007608,0.5199020747048839,0.014145926,0.04375686,-0.07161752,0.09990937
755,2178,2178,971,0.445821854912764,0.5541781450872361,0.4460789852864971,0.553921014713503,0.5330488710227629,0.5746997543958449,0.27608562,0.04990872,0.17826453,0.3739067
756,657,657,398,0.6057838660578386,0.3942161339421614,0.6044249438319934,0.3955750561680066,0.3587812507073078,0.43296277732956656,-0.42655727,0.08516565,-0.59348196,-0.2596326
757,4,4,1,0.25,0.75,0.42905552527195495,0.570944474728045,0.3079884163148766,0.8135262068245878,1.4462377,1.3811089,-1.2607359,4.153211
758,2807,2807,1788,0.6369789811186319,0.36302101888136806,0.6365558899458871,0.3634441100541129,0.3457760284558471,0.3812959031400298,-0.63916445,0.041217297,-0.7199504,-0.5583785
759,138,138,51,0.3695652173913043,0.6304347826086957,0.37814039227116525,0.6218596077288348,0.5423368865624216,0.6982446620197233,0.65171456,0.21269554,0.2348313,1.0685978
760,6,6,4,0.6666666666666666,0.33333333333333337,0.5702003808927746,0.4297996191072254,0.20121462411732138,0.6759024630408479,-0.72854865,0.8849805,-2.4631104,1.0060132
761,2882,2882,1166,0.40458015267175573,0.5954198473282443,0.4049055519790153,0.5950944480209848,0.5771437197076204,0.6129205619942889,0.6047014,0.044586565,0.51731175,0.69209105
762,1884,1884,540,0.28662420382165604,0.713375796178344,0.28769280300828143,0.7123071969917185,0.6917116659704666,0.7324778611489737,1.1447667,0.06270625,1.0218624,1.267671
763,104,104,55,0.5288461538461539,0.47115384615384615,0.5270845645764604,0.47291543542353964,0.38196476738483687,0.564773180328678,-0.013588756,0.22137673,-0.44748715,0.42030963
764,2941,2941,1918,0.6521591295477729,0.3478408704522271,0.6517080450061142,0.34829195499388577,0.33120187060149986,0.3655768646281854,-0.6699852,0.04048466,-0.7493351,-0.59063524
765,84,84,42,0.5,0.5,0.5007008161300532,0.49929918386994676,0.39856365423862505,0.6000632246834648,0.116688564,0.24699196,-0.36741567,0.6007928
766,1701,1701,694,0.4079952968841858,0.5920047031158142,0.4085270857300664,0.5914729142699335,0.5680841286792149,0.6146590509427114,0.5638258,0.057613812,0.4509027,0.6767489
767,2367,2367,1224,0.5171102661596958,0.4828897338403042,0.5170716789438264,0.48292832105617356,0.4628558294764499,0.5030280326597216,-0.11843163,0.04581173,-0.20822263,-0.028640635
768,2636,2636,1590,0.6031866464339909,0.3968133535660091,0.6028534169318901,0.3971465830681099,0.37857865082258124,0.41586183198551385,-0.3486158,0.04255652,-0.43202657,-0.26520503
769,2567,2567,952,0.3708609271523179,0.6291390728476821,0.3713462062908757,0.6286537937091243,0.6099069204916137,0.6472114614419079,0.6476409,0.048823647,0.5519465,0.74333525
770,1726,1726,866,0.5017381228273464,0.4982618771726536,0.5017665644236905,0.4982334355763095,0.47471923184652753,0.5217514965832677,0.07982676,0.053764444,-0.025551558,0.18520507
771,72,72,22,0.3055555555555556,0.6944444444444444,0.32833776156817585,0.6716622384318242,0.5664489569011331,0.7688628935536245,1.0143124,0.3085291,0.4095953,1.6190295
772,2204,2204,1632,0.7404718693284936,0.2595281306715064,0.7395044548530264,0.2604955451469736,0.24242160674680924,0.2789794728586942,-1.0854756,0.04790164,-1.1793628,-0.99158835
773,89,89,46,0.5168539325842697,0.4831460674157303,0.5159439454067832,0.48405605459321677,0.38622494443391386,0.582502758834923,0.1041401,0.23515631,-0.35676628,0.5650465
774,81,81,28,0.345679012345679,0.654320987654321,0.36210495174509594,0.6378950482549041,0.5366132226763294,0.7333817768299651,0.9120846,0.28408268,0.3552825,1.4688866
775,80,80,26,0.325,0.675,0.3437377748827193,0.6562622251172807,0.5551905270604265,0.750693863317475,0.56884545,0.28754362,0.005259931,1.132431
776,1615,1615,794,0.491640866873065,0.508359133126935,0.49172829254551925,0.5082717074544807,0.4839594888446117,0.532564630478932,0.11385092,0.05593216,0.004223883,0.22347796
777,622,622,183,0.2942122186495177,0.7057877813504823,0.29730711967570955,0.7026928803242904,0.6664704334269371,0.7376986676766009,1.161464,0.10936273,0.94711304,1.3758149
778,861,861,575,0.667828106852497,0.33217189314750295,0.6661335709077256,0.3338664290922744,0.30292153292830315,0.3655346640868369,-0.67323816,0.07477068,-0.8197887,-0.5266876
779,337,337,217,0.6439169139465876,0.35608308605341243,0.6402911329562919,0.3597088670437081,0.31002966976947455,0.4109235788459804,-0.677745,0.1192583,-0.9114913,-0.4439987
780,317,317,125,0.3943217665615142,0.6056782334384858,0.39749462733411556,0.6025053726658844,0.5489190522687009,0.654900907246273,0.5205673,0.1366321,0.25276837,0.7883662
781,2597,2597,1543,0.5941470927993839,0.40585290720061606,0.5938407006971914,0.4061592993028086,0.3873776133249487,0.4250774045537722,-0.39912614,0.043085422,-0.48357356,-0.31467873
782,1263,1263,754,0.5969912905779889,0.40300870942201106,0.5963431036296051,0.4036568963703949,0.37685513851501007,0.43074558019920217,-0.38938996,0.06159124,-0.5101088,-0.26867113
783,203,203,87,0.42857142857142855,0.5714285714285714,0.43196798029997163,0.5680320197000284,0.5009977118431399,0.6338512619262212,0.44177386,0.16340204,0.12150586,0.76204187
784,456,456,84,0.18421052631578946,0.8157894736842105,0.19057953067648117,0.8094204693235189,0.7725403566622726,0.843781179370884,1.9090279,0.15798244,1.5993824,2.2186735
785,2335,2335,1121,0.48008565310492507,0.5199143468950749,0.4801914536388047,0.5198085463611952,0.4995739771256964,0.5400111006054868,0.086202994,0.04726895,-0.0064441487,0.17885014
786,2685,2685,1880,0.7001862197392924,0.2998137802607076,0.6995287152224721,0.30047128477752794,0.2833048781845844,0.3179182736966024,-0.95728576,0.042751268,-1.0410782,-0.87349325
787,2313,2313,1411,0.6100302637267618,0.38996973627323817,0.6096236443750366,0.3903763556249634,0.37063055987384486,0.41030100492685995,-0.5621432,0.04534279,-0.6510151,-0.47327134
788,2594,2594,1718,0.6622976098689283,0.33770239013107173,0.6617506623850438,0.33824933761495624,0.3201978056549162,0.3565362806626782,-0.782518,0.043021463,-0.8668401,-0.69819593
789,2403,2403,884,0.36787349146899706,0.6321265085310029,0.3684031271860992,0.6315968728139008,0.6122496441847334,0.6507374095277144,0.6724113,0.050731394,0.5729778,0.77184486
